method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
MaxLoss,synthetic_redundancy_hard,1,0.0,0.0,3000,0,118,0,118,0.05174200655892491,0.018900000000000028,,,,,0.4796771249966696,1,115,0.0,0.17796610169491525,0.81413334608078
PU-C,synthetic_redundancy_hard,1,0.0,0.0,3000,0,107,0,107,0.04751565994229168,0.018100000000000005,,,,,0.334562832955271,1,104,0.0,0.14953271028037382,0.8137211203575134
PU-F,synthetic_redundancy_hard,1,0.0,0.0,3000,0,132,0,132,0.057082461076788604,0.009000000000000008,,,,,0.5021223750081845,1,129,0.0,0.11363636363636363,0.7961007356643677
PU-G,synthetic_redundancy_hard,1,0.0,0.0,3000,0,171,0,171,0.07177707378286868,0.0031999999999999806,,,,,0.6311628749826923,1,168,0.0,0.21052631578947367,0.6130948662757874
GREATS,synthetic_redundancy_hard,1,0.0,0.0,3000,0,145,0,145,,0.0043999999999999595,,,,,0.5660322500043549,1,142,0.0,0.18620689655172415,0.6601669192314148
MaxLoss,synthetic_redundancy_hard,1,0.1,0.0,3000,0,205,0,205,0.08441813272656873,0.009399999999999964,,,,,0.5813900830107741,1,202,0.1951219512195122,0.3804878048780488,0.5199849605560303
PU-C,synthetic_redundancy_hard,1,0.1,0.0,3000,0,206,0,206,0.08478796045528725,0.010299999999999976,,,,,1.8217564999940805,1,203,0.1941747572815534,0.38349514563106796,0.5987173914909363
PU-F,synthetic_redundancy_hard,1,0.1,0.0,3000,0,241,0,241,0.09767115890281275,0.007099999999999995,,,,,2.595285000046715,1,238,0.16597510373443983,0.36099585062240663,0.5064668655395508
PU-G,synthetic_redundancy_hard,1,0.1,0.0,3000,0,257,0,257,0.1035250555141829,0.01859999999999995,,,,,1.4488530830130912,1,254,0.1556420233463035,0.36964980544747084,0.5343806147575378
GREATS,synthetic_redundancy_hard,1,0.1,0.0,3000,0,249,0,249,,0.014399999999999968,,,,,1.1218279160093516,1,246,0.1606425702811245,0.3855421686746988,0.580026388168335
MaxLoss,synthetic_redundancy_hard,1,0.2,0.0,3000,0,344,0,344,0.13504496222594753,0.013800000000000034,,,,,1.0021942500025034,1,341,0.22965116279069767,0.41569767441860467,0.4393714964389801
PU-C,synthetic_redundancy_hard,1,0.2,0.0,3000,0,332,0,332,0.13072461553383619,0.012900000000000023,,,,,2.9735752919805236,1,329,0.24096385542168675,0.45180722891566266,0.5175570249557495
PU-F,synthetic_redundancy_hard,1,0.2,0.0,3000,0,338,0,338,0.1328857623739168,0.01539999999999997,,,,,5.064474958984647,1,335,0.23668639053254437,0.4171597633136095,0.5119510889053345
PU-G,synthetic_redundancy_hard,1,0.2,0.0,3000,0,401,0,401,0.15546777396230027,0.012499999999999956,,,,,6.284152875014115,1,398,0.19451371571072318,0.3740648379052369,0.4637787342071533
GREATS,synthetic_redundancy_hard,1,0.2,0.0,3000,0,392,0,392,,0.007000000000000006,,,,,2.339918082987424,1,389,0.20408163265306123,0.3877551020408163,0.40610915422439575
MaxLoss,synthetic_redundancy_hard,1,0.3,0.0,3000,0,404,0,404,0.15653848770307377,0.007099999999999995,,,,,1.0869802920497023,1,401,0.297029702970297,0.4603960396039604,0.42351609468460083
PU-C,synthetic_redundancy_hard,1,0.3,0.0,3000,0,375,0,375,0.14617137319874018,0.015499999999999958,,,,,3.403783415968064,1,372,0.30666666666666664,0.4666666666666667,0.5798054933547974
PU-F,synthetic_redundancy_hard,1,0.3,0.0,3000,0,438,0,438,0.16864680708386004,0.014599999999999946,,,,,7.761327583983075,1,435,0.2694063926940639,0.4497716894977169,0.40330225229263306
PU-G,synthetic_redundancy_hard,1,0.3,0.0,3000,0,479,0,479,0.18318789481418207,0.0252,,,,,7.258704458014108,1,476,0.25052192066805845,0.4488517745302714,0.4223499894142151
GREATS,synthetic_redundancy_hard,1,0.3,0.0,3000,0,487,0,487,,0.0050000000000000044,,,,,3.7351686249603517,1,484,0.2464065708418891,0.43737166324435317,0.39591097831726074
MaxLoss,synthetic_redundancy_hard,1,0.4,0.0,3000,0,508,0,508,0.19343678752193227,0.012499999999999956,,,,,1.4359477080288343,1,505,0.3031496062992126,0.44291338582677164,0.4003150761127472
PU-C,synthetic_redundancy_hard,1,0.4,0.0,3000,0,530,0,530,0.2011931817396544,0.00990000000000002,,,,,5.429445166024379,1,527,0.28867924528301886,0.44150943396226416,0.4683622419834137
PU-F,synthetic_redundancy_hard,1,0.4,0.0,3000,0,577,0,577,0.21771349920891225,0.024499999999999966,,,,,8.716993249952793,1,574,0.2772963604852686,0.42114384748700173,0.8533671498298645
PU-G,synthetic_redundancy_hard,1,0.4,0.0,3000,0,608,0,608,0.22857489221496508,0.016000000000000014,,,,,10.231276333972346,1,605,0.2631578947368421,0.40460526315789475,0.386215478181839
GREATS,synthetic_redundancy_hard,1,0.4,0.0,3000,0,557,0,557,,0.01649999999999996,,,,,4.241082541993819,1,554,0.2872531418312388,0.4254937163375224,0.4533787667751312
MaxLoss,synthetic_redundancy_hard,2,0.0,0.0,3000,0,120,0,120,0.05250743729993701,0.01529999999999998,,,,,0.36355349997757,1,117,0.0,0.08333333333333333,0.8049110770225525
PU-C,synthetic_redundancy_hard,2,0.0,0.0,3000,0,116,0,116,0.050975687336176634,0.01629999999999998,,,,,0.2722460830118507,1,113,0.0,0.10344827586206896,0.8112581968307495
PU-F,synthetic_redundancy_hard,2,0.0,0.0,3000,0,123,0,123,0.053653962444514036,0.0131,,,,,0.40727574995253235,1,120,0.0,0.08130081300813008,0.826909065246582
PU-G,synthetic_redundancy_hard,2,0.0,0.0,3000,0,108,0,108,0.04790108359884471,0.00770000000000004,,,,,0.3943243329995312,1,105,0.0,0.1111111111111111,0.7427894473075867
GREATS,synthetic_redundancy_hard,2,0.0,0.0,3000,0,107,0,107,,0.0046000000000000485,,,,,0.4959937500534579,1,104,0.0,0.1588785046728972,0.683379590511322
MaxLoss,synthetic_redundancy_hard,2,0.1,0.0,3000,0,228,0,228,0.09289913187967613,0.00649999999999995,,,,,0.47456854197662324,1,225,0.17543859649122806,0.25,0.5184246897697449
PU-C,synthetic_redundancy_hard,2,0.1,0.0,3000,0,203,0,203,0.08367816428653896,0.0047000000000000375,,,,,1.3822634589741938,1,200,0.17733990147783252,0.2413793103448276,0.5450848937034607
PU-F,synthetic_redundancy_hard,2,0.1,0.0,3000,0,206,0,206,0.08478796045528725,0.008399999999999963,,,,,2.2151805000030436,1,203,0.1941747572815534,0.23786407766990292,0.5362935066223145
PU-G,synthetic_redundancy_hard,2,0.1,0.0,3000,0,266,0,266,0.10680909542134032,0.0043999999999999595,,,,,2.4669553749845363,1,263,0.15037593984962405,0.2593984962406015,0.4455944895744324
GREATS,synthetic_redundancy_hard,2,0.1,0.0,3000,0,271,0,271,,0.0047000000000000375,,,,,1.2991470829583704,1,268,0.14760147601476015,0.3062730627306273,0.5236800312995911
MaxLoss,synthetic_redundancy_hard,2,0.2,0.0,3000,0,244,0,244,0.09877034503733739,0.005299999999999971,,,,,0.6237392499460839,1,241,0.2827868852459016,0.4057377049180328,0.5581040978431702
PU-C,synthetic_redundancy_hard,2,0.2,0.0,3000,0,266,0,266,0.10680909542134032,0.012800000000000034,,,,,1.662887624988798,1,263,0.2556390977443609,0.41353383458646614,0.6431536078453064
PU-F,synthetic_redundancy_hard,2,0.2,0.0,3000,0,290,0,290,0.11553804914001375,0.0042999999999999705,,,,,2.8746887919842266,1,287,0.2413793103448276,0.3689655172413793,0.4261356592178345
PU-G,synthetic_redundancy_hard,2,0.2,0.0,3000,0,376,0,376,0.1465295035741292,0.010399999999999965,,,,,3.795366208010819,1,373,0.19414893617021275,0.3617021276595745,0.4216008484363556
GREATS,synthetic_redundancy_hard,2,0.2,0.0,3000,0,367,0,367,,0.009199999999999986,,,,,2.3298912920290604,1,364,0.2016348773841962,0.34877384196185285,0.25971150398254395
MaxLoss,synthetic_redundancy_hard,2,0.3,0.0,3000,0,452,0,452,0.17361913050990552,0.010600000000000054,,,,,1.2172964999917895,1,449,0.25663716814159293,0.43805309734513276,0.46890997886657715
PU-C,synthetic_redundancy_hard,2,0.3,0.0,3000,0,409,0,409,0.15832214610418305,0.017800000000000038,,,,,3.2260416250210255,1,406,0.2885085574572127,0.4547677261613692,0.44323858618736267
PU-F,synthetic_redundancy_hard,2,0.3,0.0,3000,0,417,0,417,0.16117378696799278,0.015499999999999958,,,,,5.151493667042814,1,414,0.2709832134292566,0.4556354916067146,0.47313830256462097
PU-G,synthetic_redundancy_hard,2,0.3,0.0,3000,0,463,0,463,0.17752073903102428,0.012800000000000034,,,,,5.291825791995507,1,460,0.2526997840172786,0.42116630669546434,0.3220319449901581
GREATS,synthetic_redundancy_hard,2,0.3,0.0,3000,0,522,0,522,,0.01649999999999996,,,,,3.7379003340029158,1,519,0.22988505747126436,0.39655172413793105,0.37790706753730774
MaxLoss,synthetic_redundancy_hard,2,0.4,0.0,3000,0,387,0,387,0.15046584833180532,0.026100000000000012,,,,,1.0028706250013784,1,384,0.35400516795865633,0.4134366925064599,0.43995118141174316
PU-C,synthetic_redundancy_hard,2,0.4,0.0,3000,0,397,0,397,0.15403954300563782,0.015499999999999958,,,,,2.668968624959234,1,394,0.3602015113350126,0.4156171284634761,0.4416947662830353
PU-F,synthetic_redundancy_hard,2,0.4,0.0,3000,0,412,0,412,0.15939182799775153,0.01429999999999998,,,,,4.623321000020951,1,409,0.3325242718446602,0.41262135922330095,0.5490671396255493
PU-G,synthetic_redundancy_hard,2,0.4,0.0,3000,0,455,0,455,0.1746836540987715,0.02180000000000004,,,,,4.983341332990676,1,452,0.3076923076923077,0.3934065934065934,0.6329975128173828
GREATS,synthetic_redundancy_hard,2,0.4,0.0,3000,0,465,0,465,,0.020399999999999974,,,,,3.400905667047482,1,462,0.2946236559139785,0.38924731182795697,0.43870967626571655
MaxLoss,synthetic_redundancy_hard,3,0.0,0.0,3000,0,123,0,123,0.053653962444514036,0.015100000000000002,,,,,0.372306999983266,1,120,0.0,0.22764227642276422,0.8646236658096313
PU-C,synthetic_redundancy_hard,3,0.0,0.0,3000,0,106,0,106,0.04712998168542981,0.01539999999999997,,,,,0.2645242919679731,1,103,0.0,0.24528301886792453,0.8407442569732666
PU-F,synthetic_redundancy_hard,3,0.0,0.0,3000,0,127,0,127,0.055179738090373576,0.012399999999999967,,,,,0.4395468750153668,1,124,0.0,0.2125984251968504,0.8002996444702148
PU-G,synthetic_redundancy_hard,3,0.0,0.0,3000,0,96,0,96,0.04325841483660042,0.007299999999999973,,,,,0.39336945896502584,1,93,0.0,0.3229166666666667,0.7172532081604004
GREATS,synthetic_redundancy_hard,3,0.0,0.0,3000,0,167,0,167,,0.0040999999999999925,,,,,0.617101666983217,1,164,0.0,0.25748502994011974,0.5964497923851013
MaxLoss,synthetic_redundancy_hard,3,0.1,0.0,3000,0,246,0,246,0.09950272261630744,0.005700000000000038,,,,,0.6300364999915473,1,243,0.16260162601626016,0.32926829268292684,0.36804986000061035
PU-C,synthetic_redundancy_hard,3,0.1,0.0,3000,0,221,0,221,0.09032332972856238,0.00770000000000004,,,,,1.371088707994204,1,218,0.18099547511312217,0.3212669683257919,0.55141282081604
PU-F,synthetic_redundancy_hard,3,0.1,0.0,3000,0,256,0,256,0.10315978218568489,0.007399999999999962,,,,,2.6686832919949666,1,253,0.15625,0.31640625,0.5194904208183289
PU-G,synthetic_redundancy_hard,3,0.1,0.0,3000,0,280,0,280,0.11190583789721131,0.009399999999999964,,,,,2.1340885829995386,1,277,0.14285714285714285,0.29642857142857143,0.4470531642436981
GREATS,synthetic_redundancy_hard,3,0.1,0.0,3000,0,307,0,307,,0.006000000000000005,,,,,1.6110965840052813,1,304,0.13029315960912052,0.30293159609120524,0.4825626015663147
MaxLoss,synthetic_redundancy_hard,3,0.2,0.0,3000,0,256,0,256,0.10315978218568489,0.011700000000000044,,,,,0.6554998749634251,1,253,0.26953125,0.3671875,0.509377658367157
PU-C,synthetic_redundancy_hard,3,0.2,0.0,3000,0,246,0,246,0.09950272261630744,0.008399999999999963,,,,,1.4129794579930604,1,243,0.2886178861788618,0.4065040650406504,0.5604853630065918
PU-F,synthetic_redundancy_hard,3,0.2,0.0,3000,0,282,0,282,0.11263282102299854,0.012900000000000023,,,,,2.42519987502601,1,279,0.24468085106382978,0.36879432624113473,0.5485833883285522
PU-G,synthetic_redundancy_hard,3,0.2,0.0,3000,0,324,0,324,0.12783998035592958,0.011199999999999988,,,,,2.3539077090099454,1,321,0.24382716049382716,0.36419753086419754,0.7789571285247803
GREATS,synthetic_redundancy_hard,3,0.2,0.0,3000,0,331,0,331,,0.007399999999999962,,,,,1.4815399579820223,1,328,0.24169184290030213,0.36253776435045315,0.4576514959335327
MaxLoss,synthetic_redundancy_hard,3,0.3,0.0,3000,0,396,0,396,0.15368237491929904,0.011499999999999955,,,,,1.0081031669978984,1,393,0.30303030303030304,0.47474747474747475,0.44951146841049194
PU-C,synthetic_redundancy_hard,3,0.3,0.0,3000,0,401,0,401,0.15546777396230027,0.013800000000000034,,,,,2.664139583997894,1,398,0.29925187032418954,0.4513715710723192,0.5667961239814758
PU-F,synthetic_redundancy_hard,3,0.3,0.0,3000,0,422,0,422,0.16295470390468836,0.00990000000000002,,,,,5.136478542000987,1,419,0.27488151658767773,0.4194312796208531,0.6284332871437073
PU-G,synthetic_redundancy_hard,3,0.3,0.0,3000,0,468,0,468,0.17929271882167086,0.005900000000000016,,,,,5.114962707972154,1,465,0.24786324786324787,0.43803418803418803,0.36124101281166077
GREATS,synthetic_redundancy_hard,3,0.3,0.0,3000,0,498,0,498,,0.015599999999999947,,,,,3.362721125013195,1,495,0.2389558232931727,0.41164658634538154,0.29999879002571106
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,3000,0,487,0,487,0.18601805780781433,0.012499999999999956,,,,,1.2708137499867007,1,484,0.32854209445585214,0.4722792607802875,0.7661473751068115
PU-C,synthetic_redundancy_hard,3,0.4,0.0,3000,0,483,0,483,0.1846032562898472,0.010399999999999965,,,,,3.2726815000060014,1,480,0.33126293995859213,0.4616977225672878,0.5146923065185547
PU-F,synthetic_redundancy_hard,3,0.4,0.0,3000,0,447,0,447,0.17184416647069156,0.02310000000000001,,,,,4.576271999976598,1,444,0.33557046979865773,0.45861297539149887,0.6077864170074463
PU-G,synthetic_redundancy_hard,3,0.4,0.0,3000,0,560,0,560,0.21174567472189665,0.02310000000000001,,,,,6.192956542014144,1,557,0.2714285714285714,0.4357142857142857,0.42006272077560425
GREATS,synthetic_redundancy_hard,3,0.4,0.0,3000,0,516,0,516,,0.01859999999999995,,,,,3.7870899160043336,1,513,0.3003875968992248,0.4437984496124031,0.48385217785835266
MaxLoss,synthetic_redundancy_hard,4,0.0,0.0,3000,0,135,0,135,0.058221797517035156,0.006800000000000028,,,,,0.40108625002903864,1,132,0.0,0.22962962962962963,0.8129353523254395
PU-C,synthetic_redundancy_hard,4,0.0,0.0,3000,0,107,0,107,0.04751565994229168,0.014700000000000046,,,,,0.42767654196359217,1,104,0.0,0.2523364485981308,0.7972546815872192
PU-F,synthetic_redundancy_hard,4,0.0,0.0,3000,0,124,0,124,0.054035715002100915,0.013599999999999945,,,,,0.4455281669506803,1,121,0.0,0.12903225806451613,0.7695716619491577
PU-G,synthetic_redundancy_hard,4,0.0,0.0,3000,0,127,0,127,0.055179738090373576,0.010199999999999987,,,,,0.4213327909819782,1,124,0.0,0.18110236220472442,0.7429669499397278
GREATS,synthetic_redundancy_hard,4,0.0,0.0,3000,0,176,0,176,,0.005499999999999949,,,,,0.7410760840284638,1,173,0.0,0.2215909090909091,0.5920453667640686
MaxLoss,synthetic_redundancy_hard,4,0.1,0.0,3000,0,227,0,227,0.09253143524983898,0.011099999999999999,,,,,0.5804072499740869,1,224,0.1762114537444934,0.3744493392070485,0.48919588327407837
PU-C,synthetic_redundancy_hard,4,0.1,0.0,3000,0,234,0,234,0.09510343405418098,0.01629999999999998,,,,,1.2873409579624422,1,231,0.17094017094017094,0.3717948717948718,0.6236810088157654
PU-F,synthetic_redundancy_hard,4,0.1,0.0,3000,0,224,0,224,0.09142779844114557,0.010399999999999965,,,,,1.654070666001644,1,221,0.17857142857142858,0.375,0.5728242993354797
PU-G,synthetic_redundancy_hard,4,0.1,0.0,3000,0,273,0,273,0.10935921070631593,0.011900000000000022,,,,,2.412716416991316,1,270,0.14652014652014653,0.3772893772893773,0.46353471279144287
GREATS,synthetic_redundancy_hard,4,0.1,0.0,3000,0,271,0,271,,0.0030999999999999917,,,,,0.9929670839919709,1,268,0.14760147601476015,0.3763837638376384,0.4514881372451782
MaxLoss,synthetic_redundancy_hard,4,0.2,0.0,3000,0,357,0,357,0.13971675105858594,0.0121,,,,,0.9349517920054495,1,354,0.22408963585434175,0.3473389355742297,0.37440311908721924
PU-C,synthetic_redundancy_hard,4,0.2,0.0,3000,0,344,0,344,0.13504496222594753,0.015900000000000025,,,,,2.2692756669712253,1,341,0.23255813953488372,0.3488372093023256,0.39973700046539307
PU-F,synthetic_redundancy_hard,4,0.2,0.0,3000,0,367,0,367,0.1433046076563187,0.011399999999999966,,,,,4.037547166983131,1,364,0.2125340599455041,0.3188010899182561,0.40814346075057983
PU-G,synthetic_redundancy_hard,4,0.2,0.0,3000,0,390,0,390,0.15153842966537923,0.008099999999999996,,,,,3.5700082079856656,1,387,0.2,0.36666666666666664,0.531165361404419
GREATS,synthetic_redundancy_hard,4,0.2,0.0,3000,0,420,0,420,,0.008399999999999963,,,,,3.0627221670001745,1,417,0.19047619047619047,0.40476190476190477,0.44784367084503174
MaxLoss,synthetic_redundancy_hard,4,0.3,0.0,3000,0,427,0,427,0.16473459382541478,0.01970000000000005,,,,,1.1934868330135942,1,424,0.2786885245901639,0.38875878220140514,0.3312424123287201
PU-C,synthetic_redundancy_hard,4,0.3,0.0,3000,0,413,0,413,0.15974830387858674,0.016900000000000026,,,,,2.9684433330548927,1,410,0.25181598062953997,0.3898305084745763,0.4106703996658325
PU-F,synthetic_redundancy_hard,4,0.3,0.0,3000,0,467,0,467,0.17893839586758986,0.020399999999999974,,,,,5.352530125004705,1,464,0.23554603854389722,0.40471092077087795,0.46794211864471436
PU-G,synthetic_redundancy_hard,4,0.3,0.0,3000,0,425,0,425,0.16402276017470285,0.015499999999999958,,,,,4.541976500011515,1,422,0.2635294117647059,0.36,0.6274076700210571
GREATS,synthetic_redundancy_hard,4,0.3,0.0,3000,0,465,0,465,,0.022800000000000042,,,,,3.360098041011952,1,462,0.24946236559139784,0.3720430107526882,0.4781348705291748
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,3000,0,567,0,567,0.2142040331964381,0.021299999999999986,,,,,1.558801790990401,1,564,0.2821869488536155,0.3950617283950617,0.7300264239311218
PU-C,synthetic_redundancy_hard,4,0.4,0.0,3000,0,543,0,543,0.2057693019742146,0.02200000000000002,,,,,3.8749819999793544,1,540,0.292817679558011,0.40331491712707185,0.5578933954238892
PU-F,synthetic_redundancy_hard,4,0.4,0.0,3000,0,528,0,528,0.20048869505990297,0.01529999999999998,,,,,6.051760000002105,1,525,0.30113636363636365,0.3958333333333333,0.6986564993858337
PU-G,synthetic_redundancy_hard,4,0.4,0.0,3000,0,596,0,596,0.2243736449163407,0.026000000000000023,,,,,6.789738917024806,1,593,0.26174496644295303,0.3674496644295302,0.4469587206840515
GREATS,synthetic_redundancy_hard,4,0.4,0.0,3000,0,559,0,559,,0.013299999999999979,,,,,4.443212916026823,1,556,0.2737030411449016,0.37924865831842575,0.4996035099029541
MaxLoss,synthetic_redundancy_hard,5,0.0,0.0,3000,0,124,0,124,0.054035715002100915,0.021100000000000008,,,,,0.36058929102728143,1,121,0.0,0.12903225806451613,0.8571480512619019
PU-C,synthetic_redundancy_hard,5,0.0,0.0,3000,0,104,0,104,0.04635784780839458,0.01539999999999997,,,,,0.2507316670380533,1,101,0.0,0.09615384615384616,0.7863674759864807
PU-F,synthetic_redundancy_hard,5,0.0,0.0,3000,0,145,0,145,0.06200788344722241,0.007900000000000018,,,,,0.5810932089807466,1,142,0.0,0.11724137931034483,0.7150580286979675
PU-G,synthetic_redundancy_hard,5,0.0,0.0,3000,0,120,0,120,0.05250743729993701,0.00880000000000003,,,,,0.5178355419775471,1,117,0.0,0.175,0.7180986404418945
GREATS,synthetic_redundancy_hard,5,0.0,0.0,3000,0,145,0,145,,0.0020999999999999908,,,,,0.5693088750122115,1,142,0.0,0.19310344827586207,0.6248960494995117
MaxLoss,synthetic_redundancy_hard,5,0.1,0.0,3000,0,205,0,205,0.08441813272656873,0.006900000000000017,,,,,0.5401109580416232,1,202,0.1951219512195122,0.2926829268292683,0.6571383476257324
PU-C,synthetic_redundancy_hard,5,0.1,0.0,3000,0,185,0,185,0.07699875242542475,0.0046000000000000485,,,,,1.0730967909912579,1,182,0.21621621621621623,0.3081081081081081,0.6763425469398499
PU-F,synthetic_redundancy_hard,5,0.1,0.0,3000,0,226,0,226,0.0921636478160508,0.0020000000000000018,,,,,2.1845460000331514,1,223,0.17699115044247787,0.2610619469026549,0.5297375321388245
PU-G,synthetic_redundancy_hard,5,0.1,0.0,3000,0,198,0,198,0.0818263849359937,0.00649999999999995,,,,,1.8802667920244858,1,195,0.20202020202020202,0.31313131313131315,0.646298348903656
GREATS,synthetic_redundancy_hard,5,0.1,0.0,3000,0,260,0,260,,0.0012999999999999678,,,,,1.3993108329595998,1,257,0.15384615384615385,0.2923076923076923,0.5434558987617493
MaxLoss,synthetic_redundancy_hard,5,0.2,0.0,3000,0,303,0,303,0.12025012710364535,0.013000000000000012,,,,,0.7978937920415774,1,300,0.264026402640264,0.3795379537953795,0.42925170063972473
PU-C,synthetic_redundancy_hard,5,0.2,0.0,3000,0,319,0,319,0.12603523599682376,0.011900000000000022,,,,,2.0708211250021122,1,316,0.2507836990595611,0.3448275862068966,0.4214283525943756
PU-F,synthetic_redundancy_hard,5,0.2,0.0,3000,0,316,0,316,0.12495169276371598,0.007199999999999984,,,,,3.45231274998514,1,313,0.25,0.3291139240506329,0.418194055557251
PU-G,synthetic_redundancy_hard,5,0.2,0.0,3000,0,357,0,357,0.13971675105858594,0.012900000000000023,,,,,3.381813541986048,1,354,0.22128851540616246,0.32212885154061627,0.5176504850387573
