method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-F,synthetic_redundancy_hard,0,0.0,0.1,200,43,2700,300,47,0,47,0.02636197186075151,0.007800000000000029,,,,,0.1716418750002049,1,0,44,0.0,0.0,0.886849045753479
PU-G,synthetic_redundancy_hard,0,0.0,0.1,50,50,2700,300,54,14,68,0.03580676292767748,0.01200000000000001,,,,,0.14098591700894758,0,0,51,0.0,0.0,0.8937892913818359
PU-G,synthetic_redundancy_hard,0,0.0,0.1,100,55,2700,300,59,0,59,0.03179569693747908,0.008099999999999996,,,,,0.1546146670007147,1,0,56,0.0,0.0,0.8943890333175659
PU-G,synthetic_redundancy_hard,0,0.0,0.1,200,55,2700,300,59,0,59,0.03179569693747908,0.008099999999999996,,,,,0.1576240000431426,1,0,56,0.0,0.0,0.8943890333175659
GREATS,synthetic_redundancy_hard,0,0.0,0.1,50,50,2700,300,54,22,76,,0.011499999999999955,,,,,0.13506212504580617,0,0,51,0.0,0.0,0.8813000321388245
GREATS,synthetic_redundancy_hard,0,0.0,0.1,100,65,2700,300,69,0,69,,0.008399999999999963,,,,,0.1671482080128044,1,0,66,0.0,0.0,0.8935409784317017
GREATS,synthetic_redundancy_hard,0,0.0,0.1,200,65,2700,300,69,0,69,,0.008399999999999963,,,,,0.17021483305143192,1,0,66,0.0,0.0,0.8935409784317017
MaxLoss,synthetic_redundancy_hard,0,0.0,0.2,50,25,2400,600,29,0,29,0.02017558040097356,0.0042999999999999705,,,,,0.09754562500165775,1,0,26,0.0,0.034482758620689655,0.8855744004249573
MaxLoss,synthetic_redundancy_hard,0,0.0,0.2,100,25,2400,600,29,0,29,0.02017558040097356,0.0042999999999999705,,,,,0.10049120796611533,1,0,26,0.0,0.034482758620689655,0.8855744004249573
MaxLoss,synthetic_redundancy_hard,0,0.0,0.2,200,25,2400,600,29,0,29,0.02017558040097356,0.0042999999999999705,,,,,0.10348712495760992,1,0,26,0.0,0.034482758620689655,0.8855744004249573
PU-C,synthetic_redundancy_hard,0,0.0,0.2,50,30,2400,600,34,0,34,0.022852967551443726,0.007199999999999984,,,,,0.10965512500843033,1,0,31,0.0,0.08823529411764706,0.888832688331604
PU-C,synthetic_redundancy_hard,0,0.0,0.2,100,30,2400,600,34,0,34,0.022852967551443726,0.007199999999999984,,,,,0.11261770798591897,1,0,31,0.0,0.08823529411764706,0.888832688331604
PU-C,synthetic_redundancy_hard,0,0.0,0.2,200,30,2400,600,34,0,34,0.022852967551443726,0.007199999999999984,,,,,0.11559254099847749,1,0,31,0.0,0.08823529411764706,0.888832688331604
PU-F,synthetic_redundancy_hard,0,0.0,0.2,50,23,2400,600,27,0,27,0.019091045192908496,0.0047000000000000375,,,,,0.10512800002470613,1,0,24,0.0,0.07407407407407407,0.8547935485839844
PU-F,synthetic_redundancy_hard,0,0.0,0.2,100,23,2400,600,27,0,27,0.019091045192908496,0.0047000000000000375,,,,,0.10809287498705089,1,0,24,0.0,0.07407407407407407,0.8547935485839844
PU-F,synthetic_redundancy_hard,0,0.0,0.2,200,23,2400,600,27,0,27,0.019091045192908496,0.0047000000000000375,,,,,0.11109791602939367,1,0,24,0.0,0.07407407407407407,0.8547935485839844
PU-G,synthetic_redundancy_hard,0,0.0,0.2,50,34,2400,600,38,0,38,0.02496518089901656,0.007099999999999995,,,,,0.12246945797232911,1,0,35,0.0,0.02631578947368421,0.8617702126502991
PU-G,synthetic_redundancy_hard,0,0.0,0.2,100,34,2400,600,38,0,38,0.02496518089901656,0.007099999999999995,,,,,0.12541779095772654,1,0,35,0.0,0.02631578947368421,0.8617702126502991
PU-G,synthetic_redundancy_hard,0,0.0,0.2,200,34,2400,600,38,0,38,0.02496518089901656,0.007099999999999995,,,,,0.1284220409579575,1,0,35,0.0,0.02631578947368421,0.8617702126502991
GREATS,synthetic_redundancy_hard,0,0.0,0.2,50,49,2400,600,53,0,53,,0.007800000000000029,,,,,0.1476875829976052,1,0,50,0.0,0.018867924528301886,0.8813583850860596
GREATS,synthetic_redundancy_hard,0,0.0,0.2,100,49,2400,600,53,0,53,,0.007800000000000029,,,,,0.15068362496094778,1,0,50,0.0,0.018867924528301886,0.8813583850860596
GREATS,synthetic_redundancy_hard,0,0.0,0.2,200,49,2400,600,53,0,53,,0.007800000000000029,,,,,0.15369974996428937,1,0,50,0.0,0.018867924528301886,0.8813583850860596
MaxLoss,synthetic_redundancy_hard,0,0.0,0.3,50,22,2100,900,26,0,26,0.02118325181072578,0.0049000000000000155,,,,,0.11846504203276709,1,0,23,0.0,0.0,0.8298300504684448
MaxLoss,synthetic_redundancy_hard,0,0.0,0.3,100,22,2100,900,26,0,26,0.02118325181072578,0.0049000000000000155,,,,,0.12143404199741781,1,0,23,0.0,0.0,0.8298300504684448
MaxLoss,synthetic_redundancy_hard,0,0.0,0.3,200,22,2100,900,26,0,26,0.02118325181072578,0.0049000000000000155,,,,,0.12441012501949444,1,0,23,0.0,0.0,0.8298300504684448
PU-C,synthetic_redundancy_hard,0,0.0,0.3,50,22,2100,900,26,0,26,0.02118325181072578,0.0044999999999999485,,,,,0.12302533403271809,1,0,23,0.0,0.0,0.841343879699707
PU-C,synthetic_redundancy_hard,0,0.0,0.3,100,22,2100,900,26,0,26,0.02118325181072578,0.0044999999999999485,,,,,0.1259836250101216,1,0,23,0.0,0.0,0.841343879699707
PU-C,synthetic_redundancy_hard,0,0.0,0.3,200,22,2100,900,26,0,26,0.02118325181072578,0.0044999999999999485,,,,,0.12889675004407763,1,0,23,0.0,0.0,0.841343879699707
PU-F,synthetic_redundancy_hard,0,0.0,0.3,50,31,2100,900,35,0,35,0.02670720242895186,0.0044999999999999485,,,,,0.14378149999538437,1,0,32,0.0,0.0,0.8435606360435486
PU-F,synthetic_redundancy_hard,0,0.0,0.3,100,31,2100,900,35,0,35,0.02670720242895186,0.0044999999999999485,,,,,0.14669620798667893,1,0,32,0.0,0.0,0.8435606360435486
PU-F,synthetic_redundancy_hard,0,0.0,0.3,200,31,2100,900,35,0,35,0.02670720242895186,0.0044999999999999485,,,,,0.14958654099609703,1,0,32,0.0,0.0,0.8435606360435486
PU-G,synthetic_redundancy_hard,0,0.0,0.3,50,27,2100,900,31,0,31,0.02427371428348124,0.0037000000000000366,,,,,0.13562612497480586,1,0,28,0.0,0.0,0.7708287239074707
PU-G,synthetic_redundancy_hard,0,0.0,0.3,100,27,2100,900,31,0,31,0.02427371428348124,0.0037000000000000366,,,,,0.1385803329758346,1,0,28,0.0,0.0,0.7708287239074707
PU-G,synthetic_redundancy_hard,0,0.0,0.3,200,27,2100,900,31,0,31,0.02427371428348124,0.0037000000000000366,,,,,0.1415421249694191,1,0,28,0.0,0.0,0.7708287239074707
GREATS,synthetic_redundancy_hard,0,0.0,0.3,50,26,2100,900,30,0,30,,0.006000000000000005,,,,,0.1325040420051664,1,0,27,0.0,0.0,0.6534246802330017
GREATS,synthetic_redundancy_hard,0,0.0,0.3,100,26,2100,900,30,0,30,,0.006000000000000005,,,,,0.13546470901928842,1,0,27,0.0,0.0,0.6534246802330017
GREATS,synthetic_redundancy_hard,0,0.0,0.3,200,26,2100,900,30,0,30,,0.006000000000000005,,,,,0.13837429200066254,1,0,27,0.0,0.0,0.6534246802330017
MaxLoss,synthetic_redundancy_hard,0,0.0,0.4,50,26,1800,1200,30,0,30,0.027582303388044238,0.006199999999999983,,,,,0.13965929200639948,1,0,27,0.0,0.0,0.8670575022697449
MaxLoss,synthetic_redundancy_hard,0,0.0,0.4,100,26,1800,1200,30,0,30,0.027582303388044238,0.006199999999999983,,,,,0.1426792920101434,1,0,27,0.0,0.0,0.8670575022697449
MaxLoss,synthetic_redundancy_hard,0,0.0,0.4,200,26,1800,1200,30,0,30,0.027582303388044238,0.006199999999999983,,,,,0.14568645897088572,1,0,27,0.0,0.0,0.8670575022697449
PU-C,synthetic_redundancy_hard,0,0.0,0.4,50,31,1800,1200,35,0,35,0.03113263612613082,0.00660000000000005,,,,,0.1538406249601394,1,0,32,0.0,0.0,0.8417289853096008
PU-C,synthetic_redundancy_hard,0,0.0,0.4,100,31,1800,1200,35,0,35,0.03113263612613082,0.00660000000000005,,,,,0.15682683297200128,1,0,32,0.0,0.0,0.8417289853096008
PU-C,synthetic_redundancy_hard,0,0.0,0.4,200,31,1800,1200,35,0,35,0.03113263612613082,0.00660000000000005,,,,,0.15977104095509276,1,0,32,0.0,0.0,0.8417289853096008
PU-F,synthetic_redundancy_hard,0,0.0,0.4,50,26,1800,1200,30,0,30,0.027582303388044238,0.005600000000000049,,,,,0.14958058396587148,1,0,27,0.0,0.0,0.8359864950180054
PU-F,synthetic_redundancy_hard,0,0.0,0.4,100,26,1800,1200,30,0,30,0.027582303388044238,0.005600000000000049,,,,,0.1525424169958569,1,0,27,0.0,0.0,0.8359864950180054
PU-F,synthetic_redundancy_hard,0,0.0,0.4,200,26,1800,1200,30,0,30,0.027582303388044238,0.005600000000000049,,,,,0.15555145899998024,1,0,27,0.0,0.0,0.8359864950180054
PU-G,synthetic_redundancy_hard,0,0.0,0.4,50,25,1800,1200,29,0,29,0.026864898565690964,0.0037000000000000366,,,,,0.1515797089668922,1,0,26,0.0,0.0,0.7821844220161438
PU-G,synthetic_redundancy_hard,0,0.0,0.4,100,25,1800,1200,29,0,29,0.026864898565690964,0.0037000000000000366,,,,,0.1545615840004757,1,0,26,0.0,0.0,0.7821844220161438
PU-G,synthetic_redundancy_hard,0,0.0,0.4,200,25,1800,1200,29,0,29,0.026864898565690964,0.0037000000000000366,,,,,0.1575203340034932,1,0,26,0.0,0.0,0.7821844220161438
GREATS,synthetic_redundancy_hard,0,0.0,0.4,50,31,1800,1200,35,0,35,,0.007399999999999962,,,,,0.15958133299136534,1,0,32,0.0,0.0,0.8429616093635559
GREATS,synthetic_redundancy_hard,0,0.0,0.4,100,31,1800,1200,35,0,35,,0.007399999999999962,,,,,0.16252574999816716,1,0,32,0.0,0.0,0.8429616093635559
GREATS,synthetic_redundancy_hard,0,0.0,0.4,200,31,1800,1200,35,0,35,,0.007399999999999962,,,,,0.16548849997343495,1,0,32,0.0,0.0,0.8429616093635559
MaxLoss,synthetic_redundancy_hard,0,0.0,0.5,50,9,1500,1500,13,0,13,0.017839504580479115,0.0040000000000000036,,,,,0.14402962499298155,1,0,10,0.0,0.0,0.7394444346427917
MaxLoss,synthetic_redundancy_hard,0,0.0,0.5,100,9,1500,1500,13,0,13,0.017839504580479115,0.0040000000000000036,,,,,0.14698620897252113,1,0,10,0.0,0.0,0.7394444346427917
MaxLoss,synthetic_redundancy_hard,0,0.0,0.5,200,9,1500,1500,13,0,13,0.017839504580479115,0.0040000000000000036,,,,,0.1499399589956738,1,0,10,0.0,0.0,0.7394444346427917
PU-C,synthetic_redundancy_hard,0,0.0,0.5,50,7,1500,1500,11,0,11,0.015915791620500386,0.0032999999999999696,,,,,0.14249441697029397,1,0,8,0.0,0.0,0.6769981980323792
PU-C,synthetic_redundancy_hard,0,0.0,0.5,100,7,1500,1500,11,0,11,0.015915791620500386,0.0032999999999999696,,,,,0.14537520799785852,1,0,8,0.0,0.0,0.6769981980323792
PU-C,synthetic_redundancy_hard,0,0.0,0.5,200,7,1500,1500,11,0,11,0.015915791620500386,0.0032999999999999696,,,,,0.14824049995513633,1,0,8,0.0,0.0,0.6769981980323792
PU-F,synthetic_redundancy_hard,0,0.0,0.5,50,14,1500,1500,18,0,18,0.022487208247184753,0.006000000000000005,,,,,0.15334287495352328,1,0,15,0.0,0.0,0.8039473295211792
PU-F,synthetic_redundancy_hard,0,0.0,0.5,100,14,1500,1500,18,0,18,0.022487208247184753,0.006000000000000005,,,,,0.15629945800174028,1,0,15,0.0,0.0,0.8039473295211792
PU-F,synthetic_redundancy_hard,0,0.0,0.5,200,14,1500,1500,18,0,18,0.022487208247184753,0.006000000000000005,,,,,0.1593300829990767,1,0,15,0.0,0.0,0.8039473295211792
PU-G,synthetic_redundancy_hard,0,0.0,0.5,50,18,1500,1500,22,0,22,0.02608497691107914,0.0048000000000000265,,,,,0.15939325001090765,1,0,19,0.0,0.0,0.7255277037620544
PU-G,synthetic_redundancy_hard,0,0.0,0.5,100,18,1500,1500,22,0,22,0.02608497691107914,0.0048000000000000265,,,,,0.16234108299249783,1,0,19,0.0,0.0,0.7255277037620544
PU-G,synthetic_redundancy_hard,0,0.0,0.5,200,18,1500,1500,22,0,22,0.02608497691107914,0.0048000000000000265,,,,,0.16528829198796302,1,0,19,0.0,0.0,0.7255277037620544
GREATS,synthetic_redundancy_hard,0,0.0,0.5,50,17,1500,1500,21,0,21,,0.005299999999999971,,,,,0.163401875004638,1,0,18,0.0,0.0,0.8101168870925903
GREATS,synthetic_redundancy_hard,0,0.0,0.5,100,17,1500,1500,21,0,21,,0.005299999999999971,,,,,0.16645487502682954,1,0,18,0.0,0.0,0.8101168870925903
GREATS,synthetic_redundancy_hard,0,0.0,0.5,200,17,1500,1500,21,0,21,,0.005299999999999971,,,,,0.16954570799134672,1,0,18,0.0,0.0,0.8101168870925903
MaxLoss,synthetic_redundancy_hard,0,0.0,0.6,50,12,1200,1800,16,0,16,0.025781950331293046,0.005499999999999949,,,,,0.17735062504652888,1,0,13,0.0,0.0625,0.7091673016548157
MaxLoss,synthetic_redundancy_hard,0,0.0,0.6,100,12,1200,1800,16,0,16,0.025781950331293046,0.005499999999999949,,,,,0.1803812500438653,1,0,13,0.0,0.0625,0.7091673016548157
MaxLoss,synthetic_redundancy_hard,0,0.0,0.6,200,12,1200,1800,16,0,16,0.025781950331293046,0.005499999999999949,,,,,0.18335883400868624,1,0,13,0.0,0.0625,0.7091673016548157
PU-C,synthetic_redundancy_hard,0,0.0,0.6,50,17,1200,1800,21,0,21,0.03144788567442447,0.006000000000000005,,,,,0.18596120801521465,1,0,18,0.0,0.047619047619047616,0.8011261224746704
PU-C,synthetic_redundancy_hard,0,0.0,0.6,100,17,1200,1800,21,0,21,0.03144788567442447,0.006000000000000005,,,,,0.1889085000148043,1,0,18,0.0,0.047619047619047616,0.8011261224746704
PU-C,synthetic_redundancy_hard,0,0.0,0.6,200,17,1200,1800,21,0,21,0.03144788567442447,0.006000000000000005,,,,,0.19184675003634766,1,0,18,0.0,0.047619047619047616,0.8011261224746704
PU-F,synthetic_redundancy_hard,0,0.0,0.6,50,9,1200,1800,13,0,13,0.022273400623816997,0.005299999999999971,,,,,0.17882066598394886,1,0,10,0.0,0.07692307692307693,0.7434936761856079
PU-F,synthetic_redundancy_hard,0,0.0,0.6,100,9,1200,1800,13,0,13,0.022273400623816997,0.005299999999999971,,,,,0.18173662497429177,1,0,10,0.0,0.07692307692307693,0.7434936761856079
PU-F,synthetic_redundancy_hard,0,0.0,0.6,200,9,1200,1800,13,0,13,0.022273400623816997,0.005299999999999971,,,,,0.1846337909810245,1,0,10,0.0,0.07692307692307693,0.7434936761856079
PU-G,synthetic_redundancy_hard,0,0.0,0.6,50,6,1200,1800,10,0,10,0.018649740784894675,0.0023999999999999577,,,,,0.17321741703199223,1,0,7,0.0,0.1,0.6610970497131348
PU-G,synthetic_redundancy_hard,0,0.0,0.6,100,6,1200,1800,10,0,10,0.018649740784894675,0.0023999999999999577,,,,,0.17616958398139104,1,0,7,0.0,0.1,0.6610970497131348
PU-G,synthetic_redundancy_hard,0,0.0,0.6,200,6,1200,1800,10,0,10,0.018649740784894675,0.0023999999999999577,,,,,0.17909966700244695,1,0,7,0.0,0.1,0.6610970497131348
GREATS,synthetic_redundancy_hard,0,0.0,0.6,50,15,1200,1800,19,0,19,,0.0047000000000000375,,,,,0.18562966695753857,1,0,16,0.0,0.05263157894736842,0.7554168701171875
GREATS,synthetic_redundancy_hard,0,0.0,0.6,100,15,1200,1800,19,0,19,,0.0047000000000000375,,,,,0.18861074995948002,1,0,16,0.0,0.05263157894736842,0.7554168701171875
GREATS,synthetic_redundancy_hard,0,0.0,0.6,200,15,1200,1800,19,0,19,,0.0047000000000000375,,,,,0.19156929198652506,1,0,16,0.0,0.05263157894736842,0.7554168701171875
MaxLoss,synthetic_redundancy_hard,0,0.0,0.7,50,5,900,2100,9,0,9,0.023171695414930582,0.0039000000000000146,,,,,0.19203858298715204,1,0,6,0.0,0.1111111111111111,0.6730473041534424
MaxLoss,synthetic_redundancy_hard,0,0.0,0.7,100,5,900,2100,9,0,9,0.023171695414930582,0.0039000000000000146,,,,,0.194991750002373,1,0,6,0.0,0.1111111111111111,0.6730473041534424
MaxLoss,synthetic_redundancy_hard,0,0.0,0.7,200,5,900,2100,9,0,9,0.023171695414930582,0.0039000000000000146,,,,,0.19798666599672288,1,0,6,0.0,0.1111111111111111,0.6730473041534424
PU-C,synthetic_redundancy_hard,0,0.0,0.7,50,7,900,2100,11,0,11,0.02644878235878423,0.0040999999999999925,,,,,0.19467070797691122,1,0,8,0.0,0.09090909090909091,0.7180951833724976
PU-C,synthetic_redundancy_hard,0,0.0,0.7,100,7,900,2100,11,0,11,0.02644878235878423,0.0040999999999999925,,,,,0.19771545799449086,1,0,8,0.0,0.09090909090909091,0.7180951833724976
PU-C,synthetic_redundancy_hard,0,0.0,0.7,200,7,900,2100,11,0,11,0.02644878235878423,0.0040999999999999925,,,,,0.20062033302383497,1,0,8,0.0,0.09090909090909091,0.7180951833724976
PU-F,synthetic_redundancy_hard,0,0.0,0.7,50,9,900,2100,13,0,13,0.029640178836416453,0.00649999999999995,,,,,0.20133462495869026,1,0,10,0.0,0.07692307692307693,0.7590944170951843
PU-F,synthetic_redundancy_hard,0,0.0,0.7,100,9,900,2100,13,0,13,0.029640178836416453,0.00649999999999995,,,,,0.2042980829719454,1,0,10,0.0,0.07692307692307693,0.7590944170951843
PU-F,synthetic_redundancy_hard,0,0.0,0.7,200,9,900,2100,13,0,13,0.029640178836416453,0.00649999999999995,,,,,0.20730291696963832,1,0,10,0.0,0.07692307692307693,0.7590944170951843
PU-G,synthetic_redundancy_hard,0,0.0,0.7,50,6,900,2100,10,0,10,0.024822357401717454,0.0016000000000000458,,,,,0.1962700000149198,1,0,7,0.0,0.1,0.6482167840003967
PU-G,synthetic_redundancy_hard,0,0.0,0.7,100,6,900,2100,10,0,10,0.024822357401717454,0.0016000000000000458,,,,,0.1992355830152519,1,0,7,0.0,0.1,0.6482167840003967
PU-G,synthetic_redundancy_hard,0,0.0,0.7,200,6,900,2100,10,0,10,0.024822357401717454,0.0016000000000000458,,,,,0.20216370798880234,1,0,7,0.0,0.1,0.6482167840003967
GREATS,synthetic_redundancy_hard,0,0.0,0.7,50,8,900,2100,12,0,12,,0.0036000000000000476,,,,,0.19753554201452062,1,0,9,0.0,0.08333333333333333,0.7363862991333008
GREATS,synthetic_redundancy_hard,0,0.0,0.7,100,8,900,2100,12,0,12,,0.0036000000000000476,,,,,0.2004640000523068,1,0,9,0.0,0.08333333333333333,0.7363862991333008
GREATS,synthetic_redundancy_hard,0,0.0,0.7,200,8,900,2100,12,0,12,,0.0036000000000000476,,,,,0.20340425003087148,1,0,9,0.0,0.08333333333333333,0.7363862991333008
MaxLoss,synthetic_redundancy_hard,0,0.0,0.8,50,0,600,2400,4,0,4,0.021501237817574292,0.005600000000000049,,,,,0.2089987499639392,1,0,1,0.0,0.0,0.33313217759132385
MaxLoss,synthetic_redundancy_hard,0,0.0,0.8,100,0,600,2400,4,0,4,0.021501237817574292,0.005600000000000049,,,,,0.21191949996864423,1,0,1,0.0,0.0,0.33313217759132385
MaxLoss,synthetic_redundancy_hard,0,0.0,0.8,200,0,600,2400,4,0,4,0.021501237817574292,0.005600000000000049,,,,,0.21486170898424461,1,0,1,0.0,0.0,0.33313217759132385
PU-C,synthetic_redundancy_hard,0,0.0,0.8,50,2,600,2400,6,0,6,0.026965588273014873,0.0016000000000000458,,,,,0.21205737499985844,1,0,3,0.0,0.0,0.5292083024978638
PU-C,synthetic_redundancy_hard,0,0.0,0.8,100,2,600,2400,6,0,6,0.026965588273014873,0.0016000000000000458,,,,,0.2150379169615917,1,0,3,0.0,0.0,0.5292083024978638
PU-C,synthetic_redundancy_hard,0,0.0,0.8,200,2,600,2400,6,0,6,0.026965588273014873,0.0016000000000000458,,,,,0.21804224996594712,1,0,3,0.0,0.0,0.5292083024978638
PU-F,synthetic_redundancy_hard,0,0.0,0.8,50,1,600,2400,5,0,5,0.024279373232275248,0.0044999999999999485,,,,,0.21110708400374278,1,0,2,0.0,0.0,0.3962211012840271
PU-F,synthetic_redundancy_hard,0,0.0,0.8,100,1,600,2400,5,0,5,0.024279373232275248,0.0044999999999999485,,,,,0.21404812502441928,1,0,2,0.0,0.0,0.3962211012840271
PU-F,synthetic_redundancy_hard,0,0.0,0.8,200,1,600,2400,5,0,5,0.024279373232275248,0.0044999999999999485,,,,,0.21704050002153963,1,0,2,0.0,0.0,0.3962211012840271
PU-G,synthetic_redundancy_hard,0,0.0,0.8,50,2,600,2400,6,0,6,0.026965588273014873,0.0023999999999999577,,,,,0.2117572920396924,1,0,3,0.0,0.0,0.530048131942749
PU-G,synthetic_redundancy_hard,0,0.0,0.8,100,2,600,2400,6,0,6,0.026965588273014873,0.0023999999999999577,,,,,0.21472483302932233,1,0,3,0.0,0.0,0.530048131942749
PU-G,synthetic_redundancy_hard,0,0.0,0.8,200,2,600,2400,6,0,6,0.026965588273014873,0.0023999999999999577,,,,,0.2176910419948399,1,0,3,0.0,0.0,0.530048131942749
GREATS,synthetic_redundancy_hard,0,0.0,0.8,50,1,600,2400,5,0,5,,0.0044999999999999485,,,,,0.2102062919875607,1,0,2,0.0,0.0,0.4325076937675476
GREATS,synthetic_redundancy_hard,0,0.0,0.8,100,1,600,2400,5,0,5,,0.0044999999999999485,,,,,0.213196208991576,1,0,2,0.0,0.0,0.4325076937675476
GREATS,synthetic_redundancy_hard,0,0.0,0.8,200,1,600,2400,5,0,5,,0.0044999999999999485,,,,,0.21622058399952948,1,0,2,0.0,0.0,0.4325076937675476
MaxLoss,synthetic_redundancy_hard,0,0.4,0.0,50,50,3000,0,54,352,406,0.1572520800982602,0.08730000000000004,,,,,0.08245012495899573,0,0,51,0.3148148148148148,0.3148148148148148,0.7891256213188171
MaxLoss,synthetic_redundancy_hard,0,0.4,0.0,100,100,3000,0,104,357,461,0.17681169032584876,0.08979999999999999,,,,,0.16364691697526723,0,0,101,0.28846153846153844,0.34615384615384615,0.7251380085945129
MaxLoss,synthetic_redundancy_hard,0,0.4,0.0,200,200,3000,0,204,253,457,0.17539314867462963,0.07140000000000002,,,,,0.3600656669586897,0,1,201,0.28921568627450983,0.4166666666666667,0.5436508059501648
