method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,group_revisit_rate,unique_group_fraction,max_group_selection_fraction,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu,dynamic_redundancy_weight
PU-R-Manifold,manifold_group_noise_fashion_mnist,1,0.1,0.05,support,100,100,4750,250,104,526,630,0.15006454579997808,0.36,0.36,,,,,2.4039055629400536,0,0,101,0.038461538461538464,0.25961538461538464,0.739342987537384,0.739342987537384,1.0,0.048374849037059305,0.9611650485436893,0.941747572815534,0.9320388349514563,0.09615384615384616,0.9038461538461539,0.04807692307692308,0.9865096891651376,0.009615384615384616,0.22108664591048036,0.6252555046701419,1.5284023447492359
PU-R-Manifold,manifold_group_noise_fashion_mnist,1,0.1,0.05,support,200,200,4750,250,204,256,460,0.11196700914297253,0.34125000000000005,0.34125,,,,,6.40720907994546,0,1,201,0.03431372549019608,0.24509803921568626,0.6700739860534668,0.6700739860534668,1.0,0.026886807286680626,0.9901477832512315,0.9901477832512315,0.9901477832512315,0.12254901960784313,0.8774509803921569,0.024509803921568627,0.9849298381557506,0.004901960784313725,0.19046856614362506,0.6321445726176844,1.5452422886210064
GREATS,manifold_group_noise_fashion_mnist,1,0.1,0.05,support,50,50,4750,250,54,743,797,,0.37925,0.37925,,,,,0.9991478400770575,0,0,51,0.12962962962962962,0.6111111111111112,0.7797567248344421,0.7797567248344421,0.9746360778808594,0.08415819788878819,0.7547169811320755,0.7924528301886793,0.660377358490566,0.2777777777777778,0.7222222222222222,0.1111111111111111,0.946473868716616,0.018518518518518517,0.24737783725900483,0.6193399866167238,1.5139421895075473
GREATS,manifold_group_noise_fashion_mnist,1,0.1,0.05,support,100,100,4750,250,104,498,602,,0.361,0.361,,,,,2.025777674978599,0,0,101,0.08653846153846154,0.5096153846153846,0.6983591318130493,0.6983591318130493,0.9821397662162781,0.04446829146551855,0.970873786407767,0.9514563106796117,0.9320388349514563,0.2403846153846154,0.7596153846153846,0.057692307692307696,0.9643427392399583,0.009615384615384616,0.2179186992781391,0.6259682926624187,1.5301447153970236
GREATS,manifold_group_noise_fashion_mnist,1,0.1,0.05,support,200,200,4750,250,204,303,507,,0.31899999999999995,0.319,,,,,4.679041580064222,0,1,201,0.05392156862745098,0.36764705882352944,0.641916811466217,0.641916811466217,0.9886163473129272,0.02575472085346729,0.9950738916256158,0.9901477832512315,0.9901477832512315,0.19117647058823528,0.8088235294117647,0.029411764705882353,0.9765734970880382,0.004901960784313725,0.19375017628743946,0.6314062103353262,1.5434374030419085
MaxLoss,manifold_group_noise_fashion_mnist,1,0.1,0.1,support,50,50,4500,500,54,624,678,0.16957671055570245,0.35675,0.35675,,,,,0.6175708799855784,0,0,51,0.12962962962962962,0.3333333333333333,0.8312927484512329,0.8312927484512329,1.000000238418579,0.05804954497319347,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.9443802208523563,0.018518518518518517,0.22056095946139784,0.6253737841211855,1.5286914722962313
MaxLoss,manifold_group_noise_fashion_mnist,1,0.1,0.1,support,100,100,4500,500,104,293,397,0.1030917864991352,0.34325000000000006,0.34325,,,,,1.3552341790637001,0,0,101,0.11538461538461539,0.28846153846153844,0.813967227935791,0.813967227935791,1.000000238418579,0.04913800491870028,0.970873786407767,0.9514563106796117,0.941747572815534,0.20192307692307693,0.7980769230769231,0.09615384615384616,0.9477548087467554,0.009615384615384616,0.2072029540279028,0.6283793353437219,1.5360383752846538
MaxLoss,manifold_group_noise_fashion_mnist,1,0.1,0.1,support,200,200,4500,500,204,2,206,0.05667837749933824,0.32125000000000004,0.32125,,,,,3.485597267979756,0,1,201,0.06862745098039216,0.24019607843137256,0.6945394277572632,0.6945394277572632,1.0,0.0254372014787984,0.9950738916256158,0.9901477832512315,0.9901477832512315,0.12745098039215685,0.8725490196078431,0.049019607843137254,0.9743548386727495,0.004901960784313725,0.1913704053508267,0.631941658796064,1.5447462770570455
PU-R,manifold_group_noise_fashion_mnist,1,0.1,0.1,support,50,50,4500,500,54,569,623,0.1566736146924086,0.346,0.346,,,,,0.8931459309533238,0,0,51,0.14814814814814814,0.3333333333333333,0.8268747925758362,0.8268747925758362,1.0000003576278687,0.06516251811441386,0.9056603773584906,0.8867924528301887,0.8867924528301887,0.2037037037037037,0.7962962962962963,0.12962962962962962,0.9470493933730136,0.018518518518518517,0.21943878745457912,0.6256262728227198,1.5293086668999816
PU-R,manifold_group_noise_fashion_mnist,1,0.1,0.1,support,100,100,4500,500,104,218,322,0.08503780624596402,0.35875,0.35875,,,,,1.9817756779957563,0,0,101,0.10576923076923077,0.2692307692307692,0.8197349905967712,0.8197349905967712,1.0,0.05019871644603396,0.9611650485436893,0.9320388349514563,0.9320388349514563,0.14423076923076922,0.8557692307692307,0.08653846153846154,0.965070188909293,0.009615384615384616,0.20048939922381642,0.6298898851746413,1.539730830426901
PU-R,manifold_group_noise_fashion_mnist,1,0.1,0.1,support,200,200,4500,500,204,5,209,0.05742081091739237,0.31725000000000003,0.31725,,,,,5.292873487924226,0,1,201,0.06372549019607843,0.2107843137254902,0.6963101029396057,0.6963101029396057,1.000000238418579,0.02518570393764327,0.9950738916256158,0.9901477832512315,0.9901477832512315,0.09803921568627451,0.9019607843137255,0.04411764705882353,0.9814141263547371,0.004901960784313725,0.1862318008511363,0.6330978448084943,1.547572509531875
PU-R-Manifold,manifold_group_noise_fashion_mnist,1,0.1,0.1,support,50,50,4500,500,54,638,692,0.1728542320197448,0.35175,0.35175,,,,,1.022411396028474,0,0,51,0.09259259259259259,0.3148148148148148,0.789889931678772,0.789889931678772,1.0000001192092896,0.07684370875358582,0.8490566037735849,0.8301886792452831,0.8113207547169812,0.16666666666666666,0.8333333333333334,0.09259259259259259,0.9657382392799995,0.018518518518518517,0.25067805214548783,0.6185974382672653,1.512127071319982
PU-R-Manifold,manifold_group_noise_fashion_mnist,1,0.1,0.1,support,100,100,4500,500,104,350,454,0.11670712404884398,0.34125000000000005,0.34125,,,,,2.2562351680826396,0,0,101,0.057692307692307696,0.22115384615384615,0.8097972273826599,0.8097972273826599,0.9999998807907104,0.059212612874299575,0.9029126213592233,0.8737864077669902,0.8543689320388349,0.10576923076923077,0.8942307692307693,0.04807692307692308,0.9805889022095058,0.009615384615384616,0.21722918693455373,0.6261234329397254,1.5305239471859955
PU-R-Manifold,manifold_group_noise_fashion_mnist,1,0.1,0.1,support,200,200,4500,500,204,35,239,0.06481469614664093,0.3145,0.3145,,,,,5.999618601053953,0,1,201,0.04411764705882353,0.19117647058823528,0.687379002571106,0.687379002571106,1.0,0.02859735584317757,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.0784313725490196,0.9215686274509803,0.024509803921568627,0.9886802345723903,0.004901960784313725,0.19334785132476753,0.6314967334519274,1.5436586817713782
GREATS,manifold_group_noise_fashion_mnist,1,0.1,0.1,support,50,50,4500,500,54,647,701,,0.33899999999999997,0.339,,,,,0.884773822966963,0,0,51,0.12962962962962962,0.5370370370370371,0.7578160762786865,0.7578160762786865,0.9797030091285706,0.0886842557844126,0.7924528301886793,0.7169811320754716,0.660377358490566,0.2777777777777778,0.7222222222222222,0.1111111111111111,0.9451061620022199,0.018518518518518517,0.262396056352272,0.6159608873207388,1.5056821690062505
GREATS,manifold_group_noise_fashion_mnist,1,0.1,0.1,support,100,100,4500,500,104,371,475,,0.3355,0.3355,,,,,1.7936273299856111,0,0,101,0.08653846153846154,0.4423076923076923,0.7241770029067993,0.7241770029067993,0.9837051630020142,0.04676227835775579,0.9805825242718447,0.9514563106796117,0.9514563106796117,0.2403846153846154,0.7596153846153846,0.057692307692307696,0.9620398248574271,0.009615384615384616,0.21909865384461455,0.6257028028849617,1.529495740385462
GREATS,manifold_group_noise_fashion_mnist,1,0.1,0.1,support,200,200,4500,500,204,235,439,,0.31575,0.31575,,,,,4.199782887939364,0,1,201,0.05392156862745098,0.31862745098039214,0.6544151902198792,0.6544151902198792,0.9895617961883545,0.027662139808015872,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.17647058823529413,0.8235294117647058,0.029411764705882353,0.9746410929323384,0.004901960784313725,0.19794957508793154,0.6304613456052155,1.5411277337016378
MaxLoss,manifold_group_noise_fashion_mnist,2,0.1,0.0,support,50,50,5000,0,54,2168,2222,0.4700834159157239,0.43825000000000003,0.43825,,,,,0.5735622480278835,0,0,51,0.07407407407407407,0.5185185185185185,0.6577866673469543,0.6577866673469543,0.9721938371658325,0.07117844358930048,0.9056603773584906,0.9056603773584906,0.8490566037735849,0.12962962962962962,0.8703703703703703,0.07407407407407407,0.9802006868671368,0.018518518518518517,0.27383137795417345,0.613387939960311,1.499392742125205
MaxLoss,manifold_group_noise_fashion_mnist,2,0.1,0.0,support,100,100,5000,0,104,1830,1934,0.4118609363795258,0.43799999999999994,0.438,,,,,1.2341983279911801,0,0,101,0.0673076923076923,0.46153846153846156,0.6391491889953613,0.6391491889953613,0.9845919609069824,0.044499395541774414,0.9805825242718447,0.9611650485436893,0.9514563106796117,0.20192307692307693,0.7980769230769231,0.04807692307692308,0.9728015661879903,0.009615384615384616,0.2302217873649667,0.6232000978428824,1.5233780169492683
MaxLoss,manifold_group_noise_fashion_mnist,2,0.1,0.0,support,200,200,5000,0,204,1008,1212,0.2641704150591977,0.38825,0.38825,,,,,3.254817896988243,0,1,201,0.06372549019607843,0.5098039215686274,0.6104759573936462,0.6104759573936462,0.9885677695274353,0.023850586100164894,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.29901960784313725,0.7009803921568627,0.03431372549019608,0.9621607472903335,0.004901960784313725,0.19067319795932963,0.6320985304591509,1.5451297411223688
PU-R,manifold_group_noise_fashion_mnist,2,0.1,0.0,support,50,50,5000,0,54,1839,1893,0.4035427212365903,0.39525,0.39525,,,,,1.0888753549661487,0,0,51,0.05555555555555555,0.37037037037037035,0.629443883895874,0.629443883895874,0.975110650062561,0.06609760759011754,0.9622641509433962,0.9433962264150944,0.9433962264150944,0.1111111111111111,0.8888888888888888,0.05555555555555555,0.9881330234608441,0.018518518518518517,0.26564786209107205,0.6152292310295089,1.5038936758499106
PU-R,manifold_group_noise_fashion_mnist,2,0.1,0.0,support,100,100,5000,0,104,1753,1857,0.3962326659820974,0.38775000000000004,0.38775,,,,,2.459450960974209,0,0,101,0.04807692307692308,0.47115384615384615,0.6230116486549377,0.6230116486549377,0.9914117455482483,0.04050412379856248,0.9902912621359223,0.9805825242718447,0.9805825242718447,0.20192307692307693,0.7980769230769231,0.04807692307692308,0.9758181387814411,0.009615384615384616,0.2212927004466533,0.6252091423995031,1.5282890147543409
PU-R,manifold_group_noise_fashion_mnist,2,0.1,0.0,support,200,200,5000,0,204,1109,1313,0.28499996627215296,0.3365,0.3365,,,,,6.479330652975477,0,1,201,0.05392156862745098,0.4950980392156863,0.610170304775238,0.610170304775238,0.9951296448707581,0.02292691897876157,0.9950738916256158,0.9901477832512315,0.9901477832512315,0.3088235294117647,0.6911764705882353,0.024509803921568627,0.9618895249333563,0.004901960784313725,0.18814145869359328,0.6326681717939415,1.546522197718524
PU-R-Manifold,manifold_group_noise_fashion_mnist,2,0.1,0.0,support,50,50,5000,0,54,2287,2341,0.4940369997639209,0.43100000000000005,0.431,,,,,1.3657481169793755,0,0,51,0.05555555555555555,0.4444444444444444,0.6526951789855957,0.6526951789855957,0.9812781810760498,0.06739516809301556,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.07407407407407407,0.9259259259259259,0.05555555555555555,0.9909465740746211,0.018518518518518517,0.2636083859060519,0.6156881131711384,1.5050153877516717
PU-R-Manifold,manifold_group_noise_fashion_mnist,2,0.1,0.0,support,100,100,5000,0,104,1740,1844,0.3935914737521671,0.389,0.389,,,,,3.1465979929780588,0,0,101,0.04807692307692308,0.49038461538461536,0.6131561994552612,0.6131561994552612,0.9844621419906616,0.03981724490854636,0.9902912621359223,0.9805825242718447,0.9805825242718447,0.18269230769230768,0.8173076923076923,0.038461538461538464,0.9808717023922917,0.009615384615384616,0.22074580584031686,0.6253321936859286,1.5285898067878256
PU-R-Manifold,manifold_group_noise_fashion_mnist,2,0.1,0.0,support,200,200,5000,0,204,1174,1378,0.2983728372491896,0.34824999999999995,0.34825,,,,,8.33523366402369,0,1,201,0.06372549019607843,0.5098039215686274,0.6029189825057983,0.6029189825057983,0.9927822351455688,0.023387710651006605,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.28921568627450983,0.7107843137254902,0.029411764705882353,0.9621668594066962,0.004901960784313725,0.18986973023396725,0.6322793106973573,1.545571648371318
GREATS,manifold_group_noise_fashion_mnist,2,0.1,0.0,support,50,50,5000,0,54,2147,2201,,0.484,0.484,,,,,1.1771239020163193,0,0,51,0.12962962962962962,0.6481481481481481,0.6894953846931458,0.6894953846931458,0.9760820269584656,0.06216111498058967,0.9056603773584906,0.9056603773584906,0.8867924528301887,0.18518518518518517,0.8148148148148148,0.05555555555555555,0.9837173736678106,0.018518518518518517,0.25651834844590876,0.6172833715996705,1.5089149083547502
GREATS,manifold_group_noise_fashion_mnist,2,0.1,0.0,support,100,100,5000,0,104,1571,1675,,0.4175,0.4175,,,,,2.4835237020161003,0,0,101,0.11538461538461539,0.625,0.6465509533882141,0.6465509533882141,0.9836244583129883,0.042318194453577394,0.9805825242718447,0.970873786407767,0.9611650485436893,0.2980769230769231,0.7019230769230769,0.038461538461538464,0.9709969707136894,0.009615384615384616,0.2238581281938125,0.6246319211563921,1.526878029493403
GREATS,manifold_group_noise_fashion_mnist,2,0.1,0.0,support,200,200,5000,0,204,1053,1257,,0.40325,0.40325,,,,,5.596596944029443,0,1,201,0.08333333333333333,0.5245098039215687,0.6111550331115723,0.6111550331115723,0.990043580532074,0.02507110374057528,0.9901477832512315,0.9901477832512315,0.9852216748768473,0.3088235294117647,0.6911764705882353,0.029411764705882353,0.9635547126593874,0.004901960784313725,0.1934881145427343,0.6314651742278848,1.5435815370014963
MaxLoss,manifold_group_noise_fashion_mnist,2,0.1,0.05,support,50,50,4750,250,54,983,1037,0.2397633080254309,0.36975,0.36975,,,,,0.5670773389283568,0,0,51,0.24074074074074073,0.42592592592592593,0.8329692482948303,0.8329692482948303,1.000000238418579,0.06988906410505187,0.8679245283018868,0.8113207547169812,0.7924528301886793,0.25925925925925924,0.7407407407407407,0.2222222222222222,0.9081555731678571,0.018518518518518517,0.22649372221299555,0.624038912502076,1.5254284527828526
MaxLoss,manifold_group_noise_fashion_mnist,2,0.1,0.05,support,100,100,4750,250,104,646,750,0.17669715941883624,0.35124999999999995,0.35125,,,,,1.2573667629621923,0,0,101,0.14423076923076922,0.34615384615384615,0.7503750324249268,0.7503750324249268,1.000000238418579,0.04328345297609718,0.9902912621359223,0.970873786407767,0.970873786407767,0.17307692307692307,0.8269230769230769,0.11538461538461539,0.955089461941559,0.009615384615384616,0.21155253218662487,0.6274006802580094,1.5336461072973566
MaxLoss,manifold_group_noise_fashion_mnist,2,0.1,0.05,support,200,200,4750,250,204,267,471,0.1144480851944536,0.31599999999999995,0.316,,,,,3.2606844709953293,0,1,201,0.09313725490196079,0.3235294117647059,0.6509510278701782,0.6509510278701782,1.0000001192092896,0.024502726024007562,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.19117647058823528,0.8088235294117647,0.058823529411764705,0.9677594620567361,0.004901960784313725,0.1897306302934926,0.6323106081839642,1.5456481533385793
PU-R,manifold_group_noise_fashion_mnist,2,0.1,0.05,support,50,50,4750,250,54,1082,1136,0.2613517774734646,0.392,0.392,,,,,0.8815785999177024,0,0,51,0.18518518518518517,0.37037037037037035,0.8207809925079346,0.8207809925079346,1.0000001192092896,0.0771680530512108,0.7547169811320755,0.8113207547169812,0.7547169811320755,0.18518518518518517,0.8148148148148148,0.16666666666666666,0.9437782088754809,0.018518518518518517,0.237115905031603,0.6216489213678894,1.5195862522326187
PU-R,manifold_group_noise_fashion_mnist,2,0.1,0.05,support,100,100,4750,250,104,713,817,0.1914923542062752,0.38449999999999995,0.3845,,,,,2.0066097249509767,0,0,101,0.125,0.36538461538461536,0.7176074385643005,0.7176074385643005,1.0000001192092896,0.04346266880776118,0.9902912621359223,0.9514563106796117,0.9514563106796117,0.19230769230769232,0.8076923076923077,0.09615384615384616,0.9628695853479396,0.009615384615384616,0.21997730531035273,0.6255051063051706,1.529012482079306
PU-R,manifold_group_noise_fashion_mnist,2,0.1,0.05,support,200,200,4750,250,204,1433,1637,0.36959488497814164,0.46325000000000005,0.46325,,,,,5.437609323998913,0,1,201,0.06862745098039216,0.31862745098039214,0.837363600730896,0.837363600730896,1.0000001192092896,0.035193014321068826,0.896551724137931,0.9507389162561576,0.8817733990147784,0.1715686274509804,0.8284313725490197,0.049019607843137254,0.9745967913761578,0.004901960784313725,0.1583022357225322,0.6393819969624303,1.5629337703526074
PU-R-Manifold,manifold_group_noise_fashion_mnist,2,0.1,0.05,support,50,50,4750,250,54,1166,1220,0.2796124350861646,0.37725,0.37725,,,,,1.0341692119836807,0,0,51,0.2037037037037037,0.42592592592592593,0.821273684501648,0.821273684501648,0.9999999403953552,0.08486122792621828,0.7169811320754716,0.7358490566037735,0.660377358490566,0.2222222222222222,0.7777777777777778,0.18518518518518517,0.9256813153294465,0.018518518518518517,0.24383799292385788,0.620136451592132,1.5158891038918783
PU-R-Manifold,manifold_group_noise_fashion_mnist,2,0.1,0.05,support,100,100,4750,250,104,714,818,0.19171281106537208,0.35375,0.35375,,,,,2.3669421919621527,0,0,101,0.10576923076923077,0.38461538461538464,0.7396172881126404,0.7396172881126404,1.0,0.048647099617615486,0.9902912621359223,0.9611650485436893,0.9611650485436893,0.20192307692307693,0.7980769230769231,0.09615384615384616,0.9605846500941045,0.009615384615384616,0.22315796691514217,0.624789457444093,1.5272631181966718
PU-R-Manifold,manifold_group_noise_fashion_mnist,2,0.1,0.05,support,200,200,4750,250,204,418,622,0.14828222582582384,0.32875,0.32875,,,,,6.3728502209996805,0,1,201,0.06372549019607843,0.3333333333333333,0.6643181443214417,0.6643181443214417,1.000000238418579,0.028140497618708116,0.9852216748768473,0.9802955665024631,0.9753694581280788,0.19607843137254902,0.803921568627451,0.049019607843137254,0.9684705602110596,0.004901960784313725,0.19384153653677902,0.6313856542792248,1.5433871549047717
GREATS,manifold_group_noise_fashion_mnist,2,0.1,0.05,support,50,50,4750,250,54,827,881,,0.371,0.371,,,,,0.9367419260088354,0,0,51,0.09259259259259259,0.3888888888888889,0.8015350103378296,0.8015350103378296,0.9574013948440552,0.08605771132235257,0.7358490566037735,0.7924528301886793,0.7358490566037735,0.05555555555555555,0.9444444444444444,0.05555555555555555,0.9924849871902353,0.018518518518518517,0.2468004962022475,0.6194698883544943,1.5142597270887639
GREATS,manifold_group_noise_fashion_mnist,2,0.1,0.05,support,100,100,4750,250,104,634,738,,0.36375,0.36375,,,,,1.9714894769713283,0,0,101,0.09615384615384616,0.38461538461538464,0.6977656483650208,0.6977656483650208,0.985509991645813,0.04326932436054193,0.9902912621359223,0.9611650485436893,0.9611650485436893,0.14423076923076922,0.8557692307692307,0.04807692307692308,0.9825532657689631,0.009615384615384616,0.2173598180110264,0.6260940409475191,1.5304521000939355
GREATS,manifold_group_noise_fashion_mnist,2,0.1,0.05,support,200,200,4750,250,204,425,629,,0.32399999999999995,0.324,,,,,4.627443867037073,0,1,201,0.06862745098039216,0.35294117647058826,0.6478176116943359,0.6478176116943359,0.9905543923377991,0.023972655384998605,0.9950738916256158,0.9901477832512315,0.9901477832512315,0.1568627450980392,0.8431372549019608,0.029411764705882353,0.9803147413866914,0.004901960784313725,0.18869934020092557,0.6325426484547917,1.546215362889491
MaxLoss,manifold_group_noise_fashion_mnist,2,0.1,0.1,support,50,50,4500,500,54,972,1026,0.2503675549523905,0.363,0.363,,,,,0.5831469249678776,0,0,51,0.2037037037037037,0.3148148148148148,0.8517235517501831,0.8517235517501831,1.0,0.05782152627998928,0.9245283018867925,0.8867924528301887,0.8867924528301887,0.2222222222222222,0.7777777777777778,0.18518518518518517,0.9256813153294465,0.018518518518518517,0.19859238258641895,0.6303167139180558,1.5407741895774696
MaxLoss,manifold_group_noise_fashion_mnist,2,0.1,0.1,support,100,100,4500,500,104,382,486,0.12431726261274889,0.34775,0.34775,,,,,1.301355869974941,0,0,101,0.1346153846153846,0.25961538461538464,0.8014798760414124,0.8014798760414124,1.0,0.05076137633578291,0.970873786407767,0.9223300970873787,0.912621359223301,0.15384615384615385,0.8461538461538461,0.125,0.9508159958685788,0.009615384615384616,0.21124835013170098,0.6274691212203674,1.5338134074275647
MaxLoss,manifold_group_noise_fashion_mnist,2,0.1,0.1,support,200,200,4500,500,204,59,263,0.07069421617779881,0.31025,0.31025,,,,,3.3600765330484137,0,1,201,0.08333333333333333,0.2647058823529412,0.6876774430274963,0.6876774430274963,1.000000238418579,0.027123289586508215,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.1568627450980392,0.8431372549019608,0.06372549019607843,0.9694688009796905,0.004901960784313725,0.192484737700357,0.6316909340174197,1.5441333942648037
PU-R,manifold_group_noise_fashion_mnist,2,0.1,0.1,support,50,50,4500,500,54,940,994,0.24299019039608538,0.35,0.35,,,,,0.9084940130123869,0,0,51,0.2037037037037037,0.3888888888888889,0.843258798122406,0.843258798122406,1.0000001192092896,0.07126048263513816,0.8490566037735849,0.8301886792452831,0.8301886792452831,0.2037037037037037,0.7962962962962963,0.16666666666666666,0.9358958233729616,0.018518518518518517,0.20895114724188957,0.6279859918705748,1.5350768690169607
PU-R,manifold_group_noise_fashion_mnist,2,0.1,0.1,support,100,100,4500,500,104,423,527,0.1340364832431078,0.39325,0.39325,,,,,2.0269923850428313,0,0,101,0.125,0.3557692307692308,0.7994974851608276,0.7994974851608276,1.000000238418579,0.05206963998600117,0.9514563106796117,0.9320388349514563,0.9029126213592233,0.18269230769230768,0.8173076923076923,0.09615384615384616,0.9595692298507328,0.009615384615384616,0.21527367024965147,0.6265634241938284,1.5315994813626916
PU-R,manifold_group_noise_fashion_mnist,2,0.1,0.1,support,200,200,4500,500,204,99,303,0.08043408481171355,0.31999999999999995,0.32,,,,,5.341183359036222,0,1,201,0.06862745098039216,0.28921568627450983,0.6817381381988525,0.6817381381988525,1.0000001192092896,0.029244561757653807,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.16176470588235295,0.8382352941176471,0.049019607843137254,0.9730576008187882,0.004901960784313725,0.19856494037651867,0.6303228884152833,1.5407892827929148
PU-R-Manifold,manifold_group_noise_fashion_mnist,2,0.1,0.1,support,50,50,4500,500,54,869,923,0.22658792400034145,0.35524999999999995,0.35525,,,,,1.043654600973241,0,0,51,0.16666666666666666,0.2962962962962963,0.8528029918670654,0.8528029918670654,1.0000001192092896,0.06758977107281955,0.8490566037735849,0.8301886792452831,0.8113207547169812,0.12962962962962962,0.8703703703703703,0.14814814814814814,0.9560461088159795,0.018518518518518517,0.1970980998476098,0.6306529275342878,1.5415960450838149
PU-R-Manifold,manifold_group_noise_fashion_mnist,2,0.1,0.1,support,100,100,4500,500,104,362,466,0.11956357030430809,0.348,0.348,,,,,2.329422715934925,0,0,101,0.11538461538461539,0.2692307692307692,0.8141249418258667,0.8141249418258667,0.9999998807907104,0.04956544602958901,0.9514563106796117,0.941747572815534,0.9223300970873787,0.14423076923076922,0.8557692307692307,0.09615384615384616,0.96531488503602,0.009615384615384616,0.2013756619647276,0.6296904760579363,1.5392433859194
PU-R-Manifold,manifold_group_noise_fashion_mnist,2,0.1,0.1,support,200,200,4500,500,204,96,300,0.0797059188480489,0.3175,0.3175,,,,,6.115781006985344,0,1,201,0.06862745098039216,0.24509803921568626,0.7035875916481018,0.7035875916481018,1.000000238418579,0.026790561246240668,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.1323529411764706,0.8676470588235294,0.049019607843137254,0.9788689051862214,0.004901960784313725,0.1866912657148078,0.6329944652141682,1.5473198038568559
GREATS,manifold_group_noise_fashion_mnist,2,0.1,0.1,support,50,50,4500,500,54,893,947,,0.369,0.369,,,,,0.9519276479259133,0,0,51,0.1111111111111111,0.4074074074074074,0.7986000180244446,0.7986000180244446,0.96352219581604,0.09971680899835983,0.6981132075471698,0.7547169811320755,0.6226415094339622,0.1111111111111111,0.8888888888888888,0.05555555555555555,0.9856299810167082,0.018518518518518517,0.2612948976008699,0.6162086480398042,1.5062878063195215
GREATS,manifold_group_noise_fashion_mnist,2,0.1,0.1,support,100,100,4500,500,104,398,502,,0.351,0.351,,,,,1.9543353059561923,0,0,101,0.057692307692307696,0.375,0.7413508892059326,0.7413508892059326,0.9810740947723389,0.054104322223987394,0.912621359223301,0.9320388349514563,0.8932038834951457,0.14423076923076922,0.8557692307692307,0.028846153846153848,0.9856712159364485,0.009615384615384616,0.22688649258713892,0.6239505391678938,1.5252124290770737
GREATS,manifold_group_noise_fashion_mnist,2,0.1,0.1,support,200,200,4500,500,204,181,385,,0.32399999999999995,0.324,,,,,4.479337146971375,0,1,201,0.058823529411764705,0.3235294117647059,0.6516923904418945,0.6516923904418945,0.9919430017471313,0.029308054706292788,0.9901477832512315,0.9852216748768473,0.9802955665024631,0.1715686274509804,0.8284313725490197,0.029411764705882353,0.9788123264109557,0.004901960784313725,0.20093561299193147,0.6297894870768155,1.539485412854438
MaxLoss,manifold_group_noise_fashion_mnist,3,0.1,0.0,support,50,50,5000,0,54,1857,1911,0.4071955503313802,0.4445,0.4445,,,,,0.5919927969807759,0,0,51,0.07407407407407407,0.4444444444444444,0.668427586555481,0.668427586555481,0.9804186820983887,0.08370126977141173,0.8301886792452831,0.8679245283018868,0.7924528301886793,0.18518518518518517,0.8148148148148148,0.05555555555555555,0.9760355859847358,0.018518518518518517,0.28337509249206705,0.6112406041892849,1.4941436991293633
MaxLoss,manifold_group_noise_fashion_mnist,3,0.1,0.0,support,100,100,5000,0,104,1614,1718,0.36795161239570007,0.40175000000000005,0.40175,,,,,1.317619499983266,0,0,101,0.04807692307692308,0.47115384615384615,0.6433097124099731,0.6433097124099731,0.9850168228149414,0.041638250200493825,0.9805825242718447,0.970873786407767,0.9611650485436893,0.22115384615384615,0.7788461538461539,0.04807692307692308,0.9678047988928555,0.009615384615384616,0.22322914934515833,0.6247734413973394,1.5272239678601631
MaxLoss,manifold_group_noise_fashion_mnist,3,0.1,0.0,support,200,200,5000,0,204,1051,1255,0.273046126763802,0.35,0.35,,,,,3.385555541026406,0,1,201,0.04411764705882353,0.43137254901960786,0.6333908438682556,0.6333908438682556,0.9917266368865967,0.02387054836184814,0.9901477832512315,0.9901477832512315,0.9852216748768473,0.2647058823529412,0.7352941176470589,0.03431372549019608,0.9620095298669102,0.004901960784313725,0.1868373366984516,0.6329615992428484,1.5472394648158518
PU-R,manifold_group_noise_fashion_mnist,3,0.1,0.0,support,50,50,5000,0,54,1517,1571,0.33794206305174157,0.404,0.404,,,,,1.0775182120269164,0,0,51,0.07407407407407407,0.5555555555555556,0.6508426666259766,0.6508426666259766,0.9784091711044312,0.06604565947123293,0.9433962264150944,0.9433962264150944,0.9056603773584906,0.14814814814814814,0.8518518518518519,0.05555555555555555,0.9831757935720518,0.018518518518518517,0.263185817318519,0.6157831911033332,1.5052478004748147
