dataset,seed,noise_rate,pretrain_fraction,pool_index,sample_id,y_train,true_y,is_noisy,is_duplicate,group_id,projection,projection_source,projection_x,projection_y
manifold_group_noise_fashion_mnist,0,0.1,0.0,27,27,1,1,0,1,5049,pca,embedding,0.8140468780818403,-0.5460638656521932
manifold_group_noise_fashion_mnist,0,0.1,0.0,28,28,0,0,0,1,5012,pca,embedding,0.4584089151293429,-0.7438637608381921
manifold_group_noise_fashion_mnist,0,0.1,0.0,29,29,0,0,0,1,5000,pca,embedding,-0.8762829947396018,0.12985065357653147
manifold_group_noise_fashion_mnist,0,0.1,0.0,30,30,1,1,0,1,5032,pca,embedding,0.013593390028673633,-0.6492355803402008
manifold_group_noise_fashion_mnist,0,0.1,0.0,31,31,1,1,0,1,5051,pca,embedding,-0.39162753579993237,-0.008920929729294489
manifold_group_noise_fashion_mnist,0,0.1,0.0,32,32,0,0,0,1,5023,pca,embedding,0.08894871272329877,0.29687828649896986
manifold_group_noise_fashion_mnist,0,0.1,0.0,33,33,1,1,0,1,5045,pca,embedding,0.16414651987827136,0.42042255899252234
manifold_group_noise_fashion_mnist,0,0.1,0.0,34,34,0,0,0,1,5015,pca,embedding,0.5712100110096152,-0.37682730540054343
manifold_group_noise_fashion_mnist,0,0.1,0.0,35,35,0,1,1,1,5038,pca,embedding,-0.3011135145808817,0.05178916898070157
manifold_group_noise_fashion_mnist,0,0.1,0.0,36,36,0,0,0,1,5002,pca,embedding,-0.08399927975891605,-0.5971379721574014
manifold_group_noise_fashion_mnist,0,0.1,0.0,37,37,0,0,0,1,5004,pca,embedding,0.6842847172475315,-0.8126710261205412
manifold_group_noise_fashion_mnist,0,0.1,0.0,38,38,0,0,0,1,5004,pca,embedding,0.9219538661470387,0.34727950573750493
manifold_group_noise_fashion_mnist,0,0.1,0.0,39,39,1,1,0,1,5043,pca,embedding,-0.9366843642643166,0.07930016900041902
manifold_group_noise_fashion_mnist,0,0.1,0.0,40,40,0,0,0,1,5018,pca,embedding,-0.7854139328809032,0.2810225365619762
manifold_group_noise_fashion_mnist,0,0.1,0.0,41,41,0,1,1,1,5038,pca,embedding,-0.3133958956434428,-0.2556486466657895
manifold_group_noise_fashion_mnist,0,0.1,0.0,42,42,0,0,0,1,5013,pca,embedding,-0.4894679235005871,0.34177367084038907
manifold_group_noise_fashion_mnist,0,0.1,0.0,43,43,1,1,0,0,43,pca,embedding,0.5018643745461483,0.00935304150107421
manifold_group_noise_fashion_mnist,0,0.1,0.0,44,44,0,0,0,1,5006,pca,embedding,0.753623406144043,-0.05687388166894217
manifold_group_noise_fashion_mnist,0,0.1,0.0,45,45,0,0,0,1,5014,pca,embedding,0.7819002482367414,0.4216230558006338
manifold_group_noise_fashion_mnist,0,0.1,0.0,46,46,1,1,0,1,5029,pca,embedding,-0.06120646705682106,0.5882067202608642
manifold_group_noise_fashion_mnist,0,0.1,0.0,47,47,0,0,0,1,5018,pca,embedding,-0.7068305076471434,-0.2727428370183327
manifold_group_noise_fashion_mnist,0,0.1,0.0,48,48,0,0,0,1,5004,pca,embedding,0.6842847172475315,-0.8126710261205412
manifold_group_noise_fashion_mnist,0,0.1,0.0,49,49,0,0,0,1,5001,pca,embedding,0.08890557481938885,0.32247999927697274
manifold_group_noise_fashion_mnist,0,0.1,0.0,50,50,0,0,0,1,5025,pca,embedding,0.8298940028764206,-0.5294114681514656
manifold_group_noise_fashion_mnist,0,0.1,0.0,51,51,0,0,0,1,5005,pca,embedding,-0.2437376986905045,0.2533061168150995
manifold_group_noise_fashion_mnist,0,0.1,0.0,52,52,0,0,0,1,5008,pca,embedding,-0.8422844831377656,-0.026917451171166635
manifold_group_noise_fashion_mnist,0,0.1,0.0,53,53,0,0,0,0,53,pca,embedding,-0.7306243408601281,-0.048270631733003264
manifold_group_noise_fashion_mnist,0,0.1,0.0,54,54,0,0,0,1,5014,pca,embedding,0.718989782296045,0.8270892025905661
manifold_group_noise_fashion_mnist,0,0.1,0.0,55,55,1,1,0,1,5043,pca,embedding,-0.9208996863692495,0.05183174703567252
manifold_group_noise_fashion_mnist,0,0.1,0.0,56,56,1,1,0,1,5028,pca,embedding,-0.2525708642257593,0.05606018467327206
manifold_group_noise_fashion_mnist,0,0.1,0.0,57,57,1,1,0,1,5027,pca,embedding,-0.9911529266948478,0.11235758861556076
manifold_group_noise_fashion_mnist,0,0.1,0.0,58,58,0,0,0,0,58,pca,embedding,0.6537695375563418,0.2161518178843271
manifold_group_noise_fashion_mnist,0,0.1,0.0,59,59,1,1,0,1,5041,pca,embedding,0.6401006936712017,0.4787203369457484
manifold_group_noise_fashion_mnist,0,0.1,0.0,60,60,0,0,0,1,5016,pca,embedding,-0.8606214056028432,-0.09417717477993456
manifold_group_noise_fashion_mnist,0,0.1,0.0,61,61,1,1,0,1,5041,pca,embedding,0.5844761163914779,-0.4438227894635095
manifold_group_noise_fashion_mnist,0,0.1,0.0,62,62,0,0,0,1,5005,pca,embedding,-0.2437376986905045,0.2533061168150995
manifold_group_noise_fashion_mnist,0,0.1,0.0,63,63,0,0,0,1,5012,pca,embedding,0.4584089151293429,-0.7438637608381921
manifold_group_noise_fashion_mnist,0,0.1,0.0,64,64,1,1,0,1,5032,pca,embedding,0.15680966141846217,0.34983337748269816
manifold_group_noise_fashion_mnist,0,0.1,0.0,65,65,0,0,0,1,5001,pca,embedding,0.17009828504650287,-0.012868812304621988
manifold_group_noise_fashion_mnist,0,0.1,0.0,66,66,1,1,0,1,5044,pca,embedding,-0.9167337871352412,0.0841411189432725
manifold_group_noise_fashion_mnist,0,0.1,0.0,67,67,1,0,1,1,5011,pca,embedding,1.0632756970520523,0.7335145960938936
manifold_group_noise_fashion_mnist,0,0.1,0.0,68,68,0,0,0,0,68,pca,embedding,0.24563251697582555,0.03564718664680517
manifold_group_noise_fashion_mnist,0,0.1,0.0,69,69,0,0,0,1,5012,pca,embedding,0.35121201924219164,-0.7333911377239968
manifold_group_noise_fashion_mnist,0,0.1,0.0,70,70,0,0,0,1,5006,pca,embedding,0.6063230907164234,-0.47359999038684386
manifold_group_noise_fashion_mnist,0,0.1,0.0,71,71,0,0,0,1,5015,pca,embedding,0.5712100110096152,-0.37682730540054343
manifold_group_noise_fashion_mnist,0,0.1,0.0,72,72,0,0,0,1,5019,pca,embedding,-0.1695984444273197,-0.513917645708105
manifold_group_noise_fashion_mnist,0,0.1,0.0,73,73,0,0,0,1,5006,pca,embedding,0.6063230907164234,-0.47359999038684386
manifold_group_noise_fashion_mnist,0,0.1,0.0,74,74,0,0,0,1,5022,pca,embedding,1.2137963850880586,0.030217761403640714
manifold_group_noise_fashion_mnist,0,0.1,0.0,75,75,1,1,0,1,5053,pca,embedding,-0.7213348676759209,0.15619229328804363
manifold_group_noise_fashion_mnist,0,0.1,0.0,76,76,1,1,0,1,5035,pca,embedding,-0.6682557621423971,-0.14345222393291596
manifold_group_noise_fashion_mnist,0,0.1,0.0,77,77,1,1,0,1,5047,pca,embedding,0.729633192425867,-0.03109136982957045
manifold_group_noise_fashion_mnist,0,0.1,0.0,78,78,0,0,0,1,5019,pca,embedding,0.1795322050985486,0.35000335771312635
manifold_group_noise_fashion_mnist,0,0.1,0.0,79,79,1,1,0,1,5042,pca,embedding,-0.1290109957551854,0.03602628050692855
manifold_group_noise_fashion_mnist,0,0.1,0.0,80,80,1,1,0,1,5049,pca,embedding,0.7416494195256557,-0.49108031131810326
manifold_group_noise_fashion_mnist,0,0.1,0.0,81,81,0,0,0,1,5002,pca,embedding,0.020361518541574405,0.3328756841735916
manifold_group_noise_fashion_mnist,0,0.1,0.0,82,82,0,0,0,1,5006,pca,embedding,0.753623406144043,-0.05687388166894217
manifold_group_noise_fashion_mnist,0,0.1,0.0,83,83,1,1,0,1,5041,pca,embedding,0.7922295720863074,0.13292160942370107
manifold_group_noise_fashion_mnist,0,0.1,0.0,84,84,1,1,0,1,5049,pca,embedding,0.8636405905890938,0.22621678203325513
manifold_group_noise_fashion_mnist,0,0.1,0.0,85,85,0,0,0,1,5025,pca,embedding,0.6033392428350896,-0.8492018816884397
manifold_group_noise_fashion_mnist,0,0.1,0.0,86,86,1,1,0,1,5052,pca,embedding,0.4416019357927238,-0.005862614870209185
manifold_group_noise_fashion_mnist,0,0.1,0.0,87,87,0,1,1,1,5038,pca,embedding,-0.4865390272742224,0.22012354869258674
manifold_group_noise_fashion_mnist,0,0.1,0.0,88,88,0,0,0,1,5017,pca,embedding,0.6982379606993114,0.05101047232937288
manifold_group_noise_fashion_mnist,0,0.1,0.0,89,89,1,1,0,1,5036,pca,embedding,-0.3928291611564881,0.08707621812610297
manifold_group_noise_fashion_mnist,0,0.1,0.0,90,90,1,1,0,1,5039,pca,embedding,0.37206170030670405,-0.3002692692134489
manifold_group_noise_fashion_mnist,0,0.1,0.0,91,91,1,1,0,1,5030,pca,embedding,-0.9049921226092401,0.03200052111372305
manifold_group_noise_fashion_mnist,0,0.1,0.0,92,92,0,1,1,1,5038,pca,embedding,-0.29061198396498966,0.12831690703302223
manifold_group_noise_fashion_mnist,0,0.1,0.0,93,93,1,1,0,1,5033,pca,embedding,-0.05403442256539707,0.022221309570141585
manifold_group_noise_fashion_mnist,0,0.1,0.0,94,94,1,1,0,1,5039,pca,embedding,0.48517537800047467,0.2669129748777002
manifold_group_noise_fashion_mnist,0,0.1,0.0,95,95,1,1,0,1,5044,pca,embedding,-0.9133556874760866,0.09762823703241387
manifold_group_noise_fashion_mnist,0,0.1,0.0,96,96,1,1,0,1,5045,pca,embedding,-0.12688142122261098,-0.5181427194788213
manifold_group_noise_fashion_mnist,0,0.1,0.0,97,97,0,0,0,1,5015,pca,embedding,0.4925345141162552,-0.1496899197858104
manifold_group_noise_fashion_mnist,0,0.1,0.0,98,98,0,0,0,1,5023,pca,embedding,0.0864178640641554,-0.38424789215985833
manifold_group_noise_fashion_mnist,0,0.1,0.0,99,99,1,1,0,1,5045,pca,embedding,-0.02391215099255585,0.6742171915371686
manifold_group_noise_fashion_mnist,0,0.1,0.0,100,100,0,0,0,1,5015,pca,embedding,0.5115265429225028,0.09275834031386163
manifold_group_noise_fashion_mnist,0,0.1,0.0,101,101,0,0,0,1,5018,pca,embedding,-0.6324876529989985,-0.27449072368453065
manifold_group_noise_fashion_mnist,0,0.1,0.0,102,102,0,0,0,1,5008,pca,embedding,-0.9080085731925809,0.10956613832573582
manifold_group_noise_fashion_mnist,0,0.1,0.0,103,103,1,1,0,1,5041,pca,embedding,0.7922295720863074,0.13292160942370107
manifold_group_noise_fashion_mnist,0,0.1,0.0,104,104,0,0,0,1,5018,pca,embedding,-0.6619098906867765,0.16477498203300273
manifold_group_noise_fashion_mnist,0,0.1,0.0,105,105,1,0,1,1,5011,pca,embedding,1.0632756970520523,0.7335145960938936
manifold_group_noise_fashion_mnist,0,0.1,0.0,106,106,1,1,0,1,5050,pca,embedding,-0.9227669255029821,-0.004689255177931589
manifold_group_noise_fashion_mnist,0,0.1,0.0,107,107,1,1,0,1,5042,pca,embedding,-0.1290109957551854,0.03602628050692855
manifold_group_noise_fashion_mnist,0,0.1,0.0,108,108,1,1,0,1,5031,pca,embedding,-0.9051757523079876,-0.010541407697346732
manifold_group_noise_fashion_mnist,0,0.1,0.0,109,109,0,0,0,1,5009,pca,embedding,0.5100981380438481,0.8762758247061757
manifold_group_noise_fashion_mnist,0,0.1,0.0,110,110,1,1,0,1,5052,pca,embedding,0.4416019357927238,-0.005862614870209185
manifold_group_noise_fashion_mnist,0,0.1,0.0,111,111,1,1,0,1,5047,pca,embedding,0.47663175777198696,0.6580462171416843
manifold_group_noise_fashion_mnist,0,0.1,0.0,112,112,0,0,0,1,5012,pca,embedding,0.6240655861975803,0.8332339941930155
manifold_group_noise_fashion_mnist,0,0.1,0.0,113,113,1,1,0,1,5045,pca,embedding,0.17877850047817162,0.5653329789285274
manifold_group_noise_fashion_mnist,0,0.1,0.0,114,114,0,1,1,1,5038,pca,embedding,-0.4865390272742224,0.22012354869258674
manifold_group_noise_fashion_mnist,0,0.1,0.0,115,115,1,1,0,1,5037,pca,embedding,-0.9580280240060483,0.08333890666241656
manifold_group_noise_fashion_mnist,0,0.1,0.0,116,116,0,1,1,1,5034,pca,embedding,-0.29932229024069257,-0.31215301073798424
manifold_group_noise_fashion_mnist,0,0.1,0.0,117,117,1,1,0,1,5039,pca,embedding,0.4063502914529092,-0.21375216840256803
manifold_group_noise_fashion_mnist,0,0.1,0.0,118,118,0,0,0,1,5009,pca,embedding,0.418249532758294,-0.7713567459895078
manifold_group_noise_fashion_mnist,0,0.1,0.0,119,119,0,0,0,1,5012,pca,embedding,0.35121201924219164,-0.7333911377239968
manifold_group_noise_fashion_mnist,0,0.1,0.0,120,120,1,1,0,1,5053,pca,embedding,-0.8096290397197841,0.1688999106734829
manifold_group_noise_fashion_mnist,0,0.1,0.0,121,121,1,1,0,1,5027,pca,embedding,-0.9007933365954512,-0.03679384814473206
manifold_group_noise_fashion_mnist,0,0.1,0.0,122,122,1,1,0,0,122,pca,embedding,-0.8944279854160087,0.026958310741276123
manifold_group_noise_fashion_mnist,0,0.1,0.0,123,123,0,0,0,1,5002,pca,embedding,-0.11522652685558007,-0.5418229011217831
manifold_group_noise_fashion_mnist,0,0.1,0.0,124,124,0,0,0,0,124,pca,embedding,0.6904208217833395,0.18025820233290157
manifold_group_noise_fashion_mnist,0,0.1,0.0,125,125,0,0,0,1,5009,pca,embedding,0.7612628193363489,0.8261680917798548
manifold_group_noise_fashion_mnist,0,0.1,0.0,126,126,1,0,1,1,5011,pca,embedding,0.8725942892345719,-0.40664673495461934
manifold_group_noise_fashion_mnist,0,0.1,0.0,127,127,0,0,0,1,5008,pca,embedding,-0.8787720486196546,-0.17554273541660886
manifold_group_noise_fashion_mnist,0,0.1,0.0,128,128,1,1,0,1,5035,pca,embedding,-0.6907325892166274,-0.031989763750844905
manifold_group_noise_fashion_mnist,0,0.1,0.0,129,129,0,0,0,1,5026,pca,embedding,0.6337217495178323,-0.6939181643888266
manifold_group_noise_fashion_mnist,0,0.1,0.0,130,130,1,0,1,1,5003,pca,embedding,-0.45260111738806086,-0.30851149255503846
manifold_group_noise_fashion_mnist,0,0.1,0.0,131,131,0,0,0,1,5020,pca,embedding,-0.9497924358374816,0.06015877100443373
manifold_group_noise_fashion_mnist,0,0.1,0.0,132,132,0,0,0,1,5007,pca,embedding,0.7291246551669253,0.773012138138884
manifold_group_noise_fashion_mnist,0,0.1,0.0,133,133,1,1,0,1,5044,pca,embedding,-0.843661349265209,-0.0516507547640452
manifold_group_noise_fashion_mnist,0,0.1,0.0,134,134,1,1,0,1,5035,pca,embedding,-0.6907325892166274,-0.031989763750844905
manifold_group_noise_fashion_mnist,0,0.1,0.0,135,135,1,1,0,1,5040,pca,embedding,0.7710910029352435,-0.5296789409059545
manifold_group_noise_fashion_mnist,0,0.1,0.0,136,136,1,1,0,1,5030,pca,embedding,-0.9049921226092401,0.03200052111372305
manifold_group_noise_fashion_mnist,0,0.1,0.0,137,137,0,0,0,1,5008,pca,embedding,-0.8422844831377656,-0.026917451171166635
manifold_group_noise_fashion_mnist,0,0.1,0.0,138,138,0,0,0,1,5009,pca,embedding,0.418249532758294,-0.7713567459895078
manifold_group_noise_fashion_mnist,0,0.1,0.0,139,139,1,1,0,1,5041,pca,embedding,0.7208129485751046,0.3437273830325539
manifold_group_noise_fashion_mnist,0,0.1,0.0,140,140,1,1,0,0,140,pca,embedding,0.0948143466129049,0.062441165824233306
manifold_group_noise_fashion_mnist,0,0.1,0.0,141,141,0,1,1,1,5038,pca,embedding,-0.3011135145808817,0.05178916898070157
manifold_group_noise_fashion_mnist,0,0.1,0.0,142,142,0,0,0,1,5018,pca,embedding,-0.6324876529989985,-0.27449072368453065
manifold_group_noise_fashion_mnist,0,0.1,0.0,143,143,0,0,0,1,5008,pca,embedding,-0.9737773675552853,0.16068898342029672
manifold_group_noise_fashion_mnist,0,0.1,0.0,144,144,1,1,0,1,5033,pca,embedding,-0.05403442256539707,0.022221309570141585
manifold_group_noise_fashion_mnist,0,0.1,0.0,145,145,1,1,0,1,5047,pca,embedding,0.7249619695057066,0.37652682078468536
manifold_group_noise_fashion_mnist,0,0.1,0.0,146,146,1,1,0,0,146,pca,embedding,0.7486389293742514,0.26589180368443477
manifold_group_noise_fashion_mnist,0,0.1,0.0,147,147,1,1,0,0,147,pca,embedding,-0.7804869323001671,0.2576748370435508
manifold_group_noise_fashion_mnist,0,0.1,0.0,148,148,1,1,0,0,148,pca,embedding,-0.7435944979870979,0.01590822828241465
manifold_group_noise_fashion_mnist,0,0.1,0.0,149,149,1,1,0,1,5036,pca,embedding,-0.2779250082440216,-0.10291686773453615
manifold_group_noise_fashion_mnist,0,0.1,0.0,150,150,1,1,0,1,5053,pca,embedding,-0.7213348676759209,0.15619229328804363
manifold_group_noise_fashion_mnist,0,0.1,0.0,151,151,1,1,0,1,5033,pca,embedding,-0.05403442256539707,0.022221309570141585
manifold_group_noise_fashion_mnist,0,0.1,0.0,152,152,1,1,0,1,5039,pca,embedding,0.48517537800047467,0.2669129748777002
manifold_group_noise_fashion_mnist,0,0.1,0.0,153,153,0,0,0,1,5001,pca,embedding,-0.20983110005793337,0.5494393825818871
manifold_group_noise_fashion_mnist,0,0.1,0.0,154,154,0,0,0,1,5014,pca,embedding,0.44780551161153503,0.8442172733287745
manifold_group_noise_fashion_mnist,0,0.1,0.0,155,155,0,1,1,1,5034,pca,embedding,-0.393971098046068,0.4893077959280767
manifold_group_noise_fashion_mnist,0,0.1,0.0,156,156,1,1,0,1,5040,pca,embedding,0.7710910029352435,-0.5296789409059545
manifold_group_noise_fashion_mnist,0,0.1,0.0,157,157,1,1,0,1,5035,pca,embedding,-0.68284923201481,0.010838406478870036
manifold_group_noise_fashion_mnist,0,0.1,0.0,158,158,1,1,0,1,5029,pca,embedding,0.0722772733302749,0.22408685556570984
manifold_group_noise_fashion_mnist,0,0.1,0.0,159,159,1,1,0,1,5039,pca,embedding,0.3849742351500364,0.5273415814451405
manifold_group_noise_fashion_mnist,0,0.1,0.0,160,160,0,0,0,1,5022,pca,embedding,1.1436418246418478,0.001028193940393815
manifold_group_noise_fashion_mnist,0,0.1,0.0,161,161,1,1,0,1,5027,pca,embedding,-0.9007933365954512,-0.03679384814473206
manifold_group_noise_fashion_mnist,0,0.1,0.0,162,162,1,0,1,1,5011,pca,embedding,0.7901097615757326,0.8180809241983882
manifold_group_noise_fashion_mnist,0,0.1,0.0,163,163,1,0,1,1,5011,pca,embedding,0.5432674704401125,-0.5302769107061
manifold_group_noise_fashion_mnist,0,0.1,0.0,164,164,0,0,0,1,5015,pca,embedding,0.5712100110096152,-0.37682730540054343
manifold_group_noise_fashion_mnist,0,0.1,0.0,165,165,0,0,0,0,165,pca,embedding,0.4007397232279267,-0.06838561599848611
manifold_group_noise_fashion_mnist,0,0.1,0.0,166,166,0,0,0,1,5019,pca,embedding,-0.1695984444273197,-0.513917645708105
manifold_group_noise_fashion_mnist,0,0.1,0.0,167,167,0,0,0,1,5026,pca,embedding,0.9903016690799857,-0.6452619903771234
manifold_group_noise_fashion_mnist,0,0.1,0.0,168,168,0,0,0,1,5020,pca,embedding,-0.9440668526242639,0.04496192690596445
manifold_group_noise_fashion_mnist,0,0.1,0.0,169,169,1,1,0,1,5050,pca,embedding,-0.9227669255029821,-0.004689255177931589
manifold_group_noise_fashion_mnist,0,0.1,0.0,170,170,0,0,0,1,5022,pca,embedding,1.2137963850880586,0.030217761403640714
manifold_group_noise_fashion_mnist,0,0.1,0.0,171,171,0,0,0,1,5004,pca,embedding,0.6842847172475315,-0.8126710261205412
manifold_group_noise_fashion_mnist,0,0.1,0.0,172,172,1,1,0,1,5044,pca,embedding,-0.9167337871352412,0.0841411189432725
manifold_group_noise_fashion_mnist,0,0.1,0.0,173,173,1,1,0,1,5037,pca,embedding,-0.9451498309908064,-0.0020105851249592674
manifold_group_noise_fashion_mnist,0,0.1,0.0,174,174,0,0,0,1,5016,pca,embedding,-0.9062401057566959,0.2058163201570994
manifold_group_noise_fashion_mnist,0,0.1,0.0,175,175,0,1,1,1,5034,pca,embedding,-0.2274209305196443,-0.5102599059686482
manifold_group_noise_fashion_mnist,0,0.1,0.0,176,176,0,0,0,1,5015,pca,embedding,0.4925345141162552,-0.1496899197858104
manifold_group_noise_fashion_mnist,0,0.1,0.0,177,177,0,0,0,1,5000,pca,embedding,-0.8762829947396018,0.12985065357653147
manifold_group_noise_fashion_mnist,0,0.1,0.0,178,178,1,1,0,1,5051,pca,embedding,-0.2699481842818249,0.10600597047603129
manifold_group_noise_fashion_mnist,0,0.1,0.0,179,179,1,1,0,1,5031,pca,embedding,-0.8982236713284689,-0.07541557230163486
manifold_group_noise_fashion_mnist,0,0.1,0.0,180,180,1,1,0,1,5049,pca,embedding,0.8140468780818403,-0.5460638656521932
manifold_group_noise_fashion_mnist,0,0.1,0.0,181,181,1,1,0,1,5035,pca,embedding,-0.7110994239335984,0.02824033056783752
manifold_group_noise_fashion_mnist,0,0.1,0.0,182,182,1,1,0,1,5036,pca,embedding,-0.2763369883811938,-0.1922709193187338
manifold_group_noise_fashion_mnist,0,0.1,0.0,183,183,0,0,0,1,5007,pca,embedding,0.7753182144887703,-0.09166460691757014
manifold_group_noise_fashion_mnist,0,0.1,0.0,184,184,0,0,0,1,5013,pca,embedding,-0.30969708508752203,-0.34292603160147755
manifold_group_noise_fashion_mnist,0,0.1,0.0,185,185,1,1,0,0,185,pca,embedding,0.06687620358889129,-0.26611922729962034
manifold_group_noise_fashion_mnist,0,0.1,0.0,186,186,0,1,1,1,5034,pca,embedding,-0.1823320278503068,-0.07631481612649957
manifold_group_noise_fashion_mnist,0,0.1,0.0,187,187,0,0,0,1,5008,pca,embedding,-0.9737773675552853,0.16068898342029672
manifold_group_noise_fashion_mnist,0,0.1,0.0,188,188,1,1,0,1,5040,pca,embedding,0.8189792371135264,-0.12726515103470884
manifold_group_noise_fashion_mnist,0,0.1,0.0,189,189,0,0,0,1,5018,pca,embedding,-0.7854139328809032,0.2810225365619762
manifold_group_noise_fashion_mnist,0,0.1,0.0,190,190,1,1,0,1,5052,pca,embedding,0.2612535578629397,-0.4257219799555706
manifold_group_noise_fashion_mnist,0,0.1,0.0,191,191,0,1,1,1,5048,pca,embedding,0.3741941644556492,-0.45362821265891873
manifold_group_noise_fashion_mnist,0,0.1,0.0,192,192,1,1,0,1,5045,pca,embedding,0.22191780289333735,-0.4205254538192652
manifold_group_noise_fashion_mnist,0,0.1,0.0,193,193,0,0,0,1,5004,pca,embedding,0.7716779575514205,-0.19462644679085278
manifold_group_noise_fashion_mnist,0,0.1,0.0,194,194,0,0,0,1,5002,pca,embedding,-0.027086661852428567,0.5947311237740035
manifold_group_noise_fashion_mnist,0,0.1,0.0,195,195,1,1,0,1,5027,pca,embedding,-0.9911529266948478,0.11235758861556076
manifold_group_noise_fashion_mnist,0,0.1,0.0,196,196,1,1,0,1,5045,pca,embedding,-0.12688142122261098,-0.5181427194788213
manifold_group_noise_fashion_mnist,0,0.1,0.0,197,197,0,0,0,1,5023,pca,embedding,-0.04454873857435058,-0.5850157606427607
manifold_group_noise_fashion_mnist,0,0.1,0.0,198,198,0,1,1,1,5034,pca,embedding,-0.44965444129472765,-0.41181674820939296
manifold_group_noise_fashion_mnist,0,0.1,0.0,199,199,1,1,0,1,5043,pca,embedding,-0.9039169020509286,-0.008314721414324613
manifold_group_noise_fashion_mnist,0,0.1,0.0,200,200,1,1,0,1,5043,pca,embedding,-0.9276277355735963,0.05898613183590304
manifold_group_noise_fashion_mnist,0,0.1,0.0,201,201,1,1,0,1,5031,pca,embedding,-0.9314815366436549,0.09299342007293208
manifold_group_noise_fashion_mnist,0,0.1,0.0,202,202,0,0,0,1,5004,pca,embedding,0.9219538661470387,0.34727950573750493
manifold_group_noise_fashion_mnist,0,0.1,0.0,203,203,0,0,0,1,5020,pca,embedding,-0.9456050139887335,0.007970148219874733
