dataset,seed,noise_rate,pretrain_fraction,pool_index,sample_id,y_train,true_y,is_noisy,is_duplicate,group_id,projection,projection_source,projection_x,projection_y
boundary_duplicate_fashion_mnist,0,0.3,0.3,62,88,0,1,1,1,0,pca,raw,4.095036724928645,-5.015242288166316
boundary_duplicate_fashion_mnist,0,0.3,0.3,63,90,1,0,1,0,1,pca,raw,8.574926370578565,-7.568841692167555
boundary_duplicate_fashion_mnist,0,0.3,0.3,64,91,1,1,0,1,0,pca,raw,-23.083553306590314,-1.526587273323467
boundary_duplicate_fashion_mnist,0,0.3,0.3,65,92,0,0,0,1,0,pca,raw,-3.1167694150608733,8.004123901136104
boundary_duplicate_fashion_mnist,0,0.3,0.3,66,94,1,1,0,1,0,pca,raw,-4.463981046405859,5.456513724697658
boundary_duplicate_fashion_mnist,0,0.3,0.3,67,96,1,1,0,0,1,pca,raw,6.114449988064085,-10.27698427924409
boundary_duplicate_fashion_mnist,0,0.3,0.3,68,97,1,1,0,1,0,pca,raw,11.553507453925484,7.339733894073298
boundary_duplicate_fashion_mnist,0,0.3,0.3,69,98,1,1,0,1,0,pca,raw,7.467820406063163,-8.282292068196702
boundary_duplicate_fashion_mnist,0,0.3,0.3,70,99,0,0,0,1,0,pca,raw,14.942075284391834,9.257691051751047
boundary_duplicate_fashion_mnist,0,0.3,0.3,71,100,1,1,0,1,0,pca,raw,-8.692215508023114,-2.3264177818580154
boundary_duplicate_fashion_mnist,0,0.3,0.3,72,102,0,0,0,1,0,pca,raw,14.238166486040209,3.061615936450594
boundary_duplicate_fashion_mnist,0,0.3,0.3,73,103,1,0,1,1,0,pca,raw,1.6040753281396576,3.204862654747691
boundary_duplicate_fashion_mnist,0,0.3,0.3,74,104,0,0,0,1,0,pca,raw,2.6751786638919093,9.15781059055619
boundary_duplicate_fashion_mnist,0,0.3,0.3,75,105,1,1,0,1,0,pca,raw,-7.928522325063694,1.7012797155961916
boundary_duplicate_fashion_mnist,0,0.3,0.3,76,108,1,1,0,1,0,pca,raw,14.927524435943521,3.4195147446449585
boundary_duplicate_fashion_mnist,0,0.3,0.3,77,109,1,0,1,1,0,pca,raw,-0.5690686327038839,6.613295159217799
boundary_duplicate_fashion_mnist,0,0.3,0.3,78,110,1,0,1,1,0,pca,raw,14.701550325455718,5.143497721858258
boundary_duplicate_fashion_mnist,0,0.3,0.3,79,112,1,0,1,1,0,pca,raw,17.563886096821193,8.624249362522537
boundary_duplicate_fashion_mnist,0,0.3,0.3,80,113,1,1,0,1,0,pca,raw,13.901836688497559,-7.987752400567128
boundary_duplicate_fashion_mnist,0,0.3,0.3,81,117,1,0,1,1,0,pca,raw,-0.7518692565993781,5.309434714613534
boundary_duplicate_fashion_mnist,0,0.3,0.3,82,118,1,1,0,0,1,pca,raw,14.504932500754446,-4.9731138791656955
boundary_duplicate_fashion_mnist,0,0.3,0.3,83,119,0,0,0,1,0,pca,raw,11.608049385498301,10.754329276920206
boundary_duplicate_fashion_mnist,0,0.3,0.3,84,120,1,1,0,1,0,pca,raw,-8.635037439427064,-5.23397457038443
boundary_duplicate_fashion_mnist,0,0.3,0.3,85,122,1,1,0,0,1,pca,raw,8.231306255296808,-14.017456624436445
boundary_duplicate_fashion_mnist,0,0.3,0.3,86,123,1,1,0,1,0,pca,raw,12.109026830891302,12.098645230256022
boundary_duplicate_fashion_mnist,0,0.3,0.3,87,124,1,1,0,1,0,pca,raw,-11.115506765573782,6.254165265081385
boundary_duplicate_fashion_mnist,0,0.3,0.3,88,126,0,0,0,1,0,pca,raw,7.838888425238386,5.058700121122918
boundary_duplicate_fashion_mnist,0,0.3,0.3,89,127,1,0,1,1,0,pca,raw,9.168520522532603,11.990116480545183
boundary_duplicate_fashion_mnist,0,0.3,0.3,90,128,0,1,1,1,0,pca,raw,-12.075278958222233,-6.706051497000182
boundary_duplicate_fashion_mnist,0,0.3,0.3,91,129,1,1,0,1,0,pca,raw,-8.070956415508276,4.293251276480628
boundary_duplicate_fashion_mnist,0,0.3,0.3,92,130,1,0,1,0,1,pca,raw,6.981881964918008,-6.112748006011007
boundary_duplicate_fashion_mnist,0,0.3,0.3,93,132,0,1,1,1,0,pca,raw,14.51821800324523,7.696995438812535
boundary_duplicate_fashion_mnist,0,0.3,0.3,94,133,0,0,0,1,0,pca,raw,12.445300330290005,4.071980714581761
boundary_duplicate_fashion_mnist,0,0.3,0.3,95,136,1,1,0,1,0,pca,raw,1.766651763543134,-6.823511742915057
boundary_duplicate_fashion_mnist,0,0.3,0.3,96,137,1,1,0,1,0,pca,raw,-5.790666136812367,0.25270429386624005
boundary_duplicate_fashion_mnist,0,0.3,0.3,97,138,1,1,0,1,0,pca,raw,19.23173835666724,-11.131834903955866
boundary_duplicate_fashion_mnist,0,0.3,0.3,98,139,0,0,0,1,0,pca,raw,-19.919937205359997,-0.1468956445421512
boundary_duplicate_fashion_mnist,0,0.3,0.3,99,141,1,0,1,1,0,pca,raw,4.33662047482437,10.733242451267605
boundary_duplicate_fashion_mnist,0,0.3,0.3,100,146,1,1,0,1,0,pca,raw,-12.789221142570655,-4.351741082247539
boundary_duplicate_fashion_mnist,0,0.3,0.3,101,147,0,0,0,1,0,pca,raw,1.4187413637236732,3.4938390450093215
boundary_duplicate_fashion_mnist,0,0.3,0.3,102,148,1,1,0,1,0,pca,raw,11.08238349534342,8.475575684871108
boundary_duplicate_fashion_mnist,0,0.3,0.3,103,150,0,0,0,1,0,pca,raw,-16.63284037309951,-12.232222317531901
boundary_duplicate_fashion_mnist,0,0.3,0.3,104,151,0,1,1,1,0,pca,raw,10.119065806971225,-3.6384203109530913
boundary_duplicate_fashion_mnist,0,0.3,0.3,105,152,0,0,0,1,0,pca,raw,-6.777561177824784,2.1144100420620324
boundary_duplicate_fashion_mnist,0,0.3,0.3,106,154,0,0,0,1,0,pca,raw,10.643544965311248,1.0290561154138977
boundary_duplicate_fashion_mnist,0,0.3,0.3,107,155,0,1,1,0,1,pca,raw,-14.528525435964852,-6.419265384142797
boundary_duplicate_fashion_mnist,0,0.3,0.3,108,156,0,0,0,1,0,pca,raw,-13.102021024876292,3.492755705727037
boundary_duplicate_fashion_mnist,0,0.3,0.3,109,158,0,0,0,1,0,pca,raw,16.35840043997612,-3.2282094287678644
boundary_duplicate_fashion_mnist,0,0.3,0.3,110,160,1,1,0,1,0,pca,raw,3.0549264564527507,9.119720958635426
boundary_duplicate_fashion_mnist,0,0.3,0.3,111,162,0,0,0,0,1,pca,raw,8.555483694159138,-6.633399749606004
boundary_duplicate_fashion_mnist,0,0.3,0.3,112,163,1,1,0,1,0,pca,raw,-14.395869615794284,-3.158052707935246
boundary_duplicate_fashion_mnist,0,0.3,0.3,113,164,0,1,1,1,0,pca,raw,-12.640599508421417,3.159421110056633
boundary_duplicate_fashion_mnist,0,0.3,0.3,114,165,1,0,1,1,0,pca,raw,-0.2490024030427792,10.664816549824666
boundary_duplicate_fashion_mnist,0,0.3,0.3,115,167,0,0,0,1,0,pca,raw,-9.898746324071547,5.954395158507108
boundary_duplicate_fashion_mnist,0,0.3,0.3,116,168,0,0,0,0,1,pca,raw,15.8042399268783,-10.892104436522988
boundary_duplicate_fashion_mnist,0,0.3,0.3,117,169,1,1,0,0,1,pca,raw,9.587000704469215,-0.631306191041342
boundary_duplicate_fashion_mnist,0,0.3,0.3,118,170,0,0,0,1,0,pca,raw,1.2577827111283688,7.6355713620916426
boundary_duplicate_fashion_mnist,0,0.3,0.3,119,171,1,1,0,1,0,pca,raw,-20.260517948133405,-5.603718926649412
boundary_duplicate_fashion_mnist,0,0.3,0.3,120,172,1,1,0,1,0,pca,raw,5.897201572863174,-2.2417714093158754
boundary_duplicate_fashion_mnist,0,0.3,0.3,121,175,1,0,1,1,0,pca,raw,-21.423703036040997,-0.2926606498336325
boundary_duplicate_fashion_mnist,0,0.3,0.3,122,176,0,1,1,0,1,pca,raw,9.070803756464235,-10.731372359566539
boundary_duplicate_fashion_mnist,0,0.3,0.3,123,177,0,0,0,0,1,pca,raw,-10.738934264048911,-4.50173046639327
boundary_duplicate_fashion_mnist,0,0.3,0.3,124,178,1,1,0,0,1,pca,raw,-19.435731537126212,-5.821382624992026
boundary_duplicate_fashion_mnist,0,0.3,0.3,125,179,0,0,0,1,0,pca,raw,3.3132677059272826,5.106411377384704
boundary_duplicate_fashion_mnist,0,0.3,0.3,126,180,0,0,0,0,1,pca,raw,-5.455529238607288,-8.513609475190016
boundary_duplicate_fashion_mnist,0,0.3,0.3,127,181,0,0,0,1,0,pca,raw,2.0683364852102892,7.374081487368111
boundary_duplicate_fashion_mnist,0,0.3,0.3,128,182,0,0,0,1,0,pca,raw,4.6884443449478415,11.595643441852307
boundary_duplicate_fashion_mnist,0,0.3,0.3,129,183,0,0,0,1,0,pca,raw,10.501736885785355,0.7459538363959133
boundary_duplicate_fashion_mnist,0,0.3,0.3,130,184,1,1,0,1,0,pca,raw,3.6953871443252244,10.5832676760182
boundary_duplicate_fashion_mnist,0,0.3,0.3,131,186,0,0,0,1,0,pca,raw,-2.1478457218657354,5.259881461456013
boundary_duplicate_fashion_mnist,0,0.3,0.3,132,187,1,0,1,1,0,pca,raw,-8.324245058628584,4.5692594921265215
boundary_duplicate_fashion_mnist,0,0.3,0.3,133,188,0,0,0,1,0,pca,raw,-18.419895953726268,0.5635235067086117
boundary_duplicate_fashion_mnist,0,0.3,0.3,134,189,0,0,0,1,0,pca,raw,-7.77632561606014,5.158974010954574
boundary_duplicate_fashion_mnist,0,0.3,0.3,135,190,0,0,0,1,0,pca,raw,-6.6082859004438985,5.673809075522364
boundary_duplicate_fashion_mnist,0,0.3,0.3,136,191,1,1,0,0,1,pca,raw,12.488592415434763,-8.537251899768549
boundary_duplicate_fashion_mnist,0,0.3,0.3,137,192,0,0,0,1,0,pca,raw,7.117343491998136,8.694093910642131
boundary_duplicate_fashion_mnist,0,0.3,0.3,138,193,1,1,0,1,0,pca,raw,8.15947210525039,-7.076583929610702
boundary_duplicate_fashion_mnist,0,0.3,0.3,139,194,0,0,0,1,0,pca,raw,4.812661062893446,5.3281678556775285
boundary_duplicate_fashion_mnist,0,0.3,0.3,140,197,0,0,0,1,0,pca,raw,0.9536869916592374,6.633533812018751
boundary_duplicate_fashion_mnist,0,0.3,0.3,141,200,0,0,0,1,0,pca,raw,1.6825866334361455,8.67999767855311
boundary_duplicate_fashion_mnist,0,0.3,0.3,142,202,1,1,0,1,0,pca,raw,-11.807032016352592,-8.840008083223864
boundary_duplicate_fashion_mnist,0,0.3,0.3,143,204,0,0,0,0,1,pca,raw,-19.08162706226471,-7.467975716609606
boundary_duplicate_fashion_mnist,0,0.3,0.3,144,205,1,1,0,0,1,pca,raw,9.200356116872818,-8.614793436216587
boundary_duplicate_fashion_mnist,0,0.3,0.3,145,206,1,1,0,1,0,pca,raw,7.793866994254529,-6.565616432597455
boundary_duplicate_fashion_mnist,0,0.3,0.3,146,208,1,0,1,1,0,pca,raw,-4.785392410333737,1.1178787104630397
boundary_duplicate_fashion_mnist,0,0.3,0.3,147,209,0,1,1,1,0,pca,raw,1.1662715582029044,-4.175609380053892
boundary_duplicate_fashion_mnist,0,0.3,0.3,148,210,0,0,0,1,0,pca,raw,3.314601576578894,10.50480993221338
boundary_duplicate_fashion_mnist,0,0.3,0.3,149,212,0,1,1,0,1,pca,raw,4.654438305172964,0.4901201403246982
boundary_duplicate_fashion_mnist,0,0.3,0.3,150,215,1,1,0,1,0,pca,raw,-7.295958756775071,-5.391406050172351
boundary_duplicate_fashion_mnist,0,0.3,0.3,151,217,0,0,0,1,0,pca,raw,1.3485744837453963,7.54982398857099
boundary_duplicate_fashion_mnist,0,0.3,0.3,152,218,1,1,0,1,0,pca,raw,-16.182354141163696,-4.8130783138873845
boundary_duplicate_fashion_mnist,0,0.3,0.3,153,219,0,0,0,0,1,pca,raw,16.903613419919314,-5.197413227708622
boundary_duplicate_fashion_mnist,0,0.3,0.3,154,221,1,1,0,1,0,pca,raw,6.437626887165055,-5.58041854119528
boundary_duplicate_fashion_mnist,0,0.3,0.3,155,223,0,0,0,0,1,pca,raw,11.141743918674734,-11.015482852411896
boundary_duplicate_fashion_mnist,0,0.3,0.3,156,225,1,1,0,1,0,pca,raw,7.916154599162788,-5.634520999865239
boundary_duplicate_fashion_mnist,0,0.3,0.3,157,226,0,0,0,1,0,pca,raw,-9.24999679832519,4.0519649121580885
boundary_duplicate_fashion_mnist,0,0.3,0.3,158,229,0,0,0,0,1,pca,raw,20.68438158032455,-9.95400437877408
boundary_duplicate_fashion_mnist,0,0.3,0.3,159,231,0,0,0,1,0,pca,raw,2.065723456094284,9.23531453537768
boundary_duplicate_fashion_mnist,0,0.3,0.3,160,232,1,0,1,1,0,pca,raw,-23.645800607991454,-0.42824473533323393
boundary_duplicate_fashion_mnist,0,0.3,0.3,161,233,1,0,1,0,1,pca,raw,10.12313150006578,-1.9600143989948702
boundary_duplicate_fashion_mnist,0,0.3,0.3,162,235,1,0,1,1,0,pca,raw,-1.9063661805892738,8.068993355318703
boundary_duplicate_fashion_mnist,0,0.3,0.3,163,236,0,1,1,1,0,pca,raw,-8.66130273433416,-9.199561327944846
boundary_duplicate_fashion_mnist,0,0.3,0.3,164,237,0,1,1,1,0,pca,raw,13.101132239928216,-9.03853350192554
boundary_duplicate_fashion_mnist,0,0.3,0.3,165,238,1,1,0,1,0,pca,raw,-20.35503717733752,-4.928468395873631
boundary_duplicate_fashion_mnist,0,0.3,0.3,166,239,1,0,1,1,0,pca,raw,9.771739026682306,2.8537000587980046
boundary_duplicate_fashion_mnist,0,0.3,0.3,167,240,1,0,1,1,0,pca,raw,-6.3356347017413706,-1.0456056996883807
boundary_duplicate_fashion_mnist,0,0.3,0.3,168,242,1,1,0,1,0,pca,raw,-1.957004201292571,-8.574627641614025
boundary_duplicate_fashion_mnist,0,0.3,0.3,169,243,0,0,0,0,1,pca,raw,19.915363453017687,-5.933608415693021
boundary_duplicate_fashion_mnist,0,0.3,0.3,170,244,1,0,1,1,0,pca,raw,-13.297129912071856,4.473640626094463
boundary_duplicate_fashion_mnist,0,0.3,0.3,171,246,0,0,0,1,0,pca,raw,8.344146145666784,8.868833769090536
boundary_duplicate_fashion_mnist,0,0.3,0.3,172,247,1,1,0,1,0,pca,raw,-11.512510041142253,-3.738938575228665
boundary_duplicate_fashion_mnist,0,0.3,0.3,173,248,1,0,1,1,0,pca,raw,-7.237671918846531,7.344175226326348
boundary_duplicate_fashion_mnist,0,0.3,0.3,174,250,1,1,0,0,1,pca,raw,7.6349619137012485,-3.7387104081111344
boundary_duplicate_fashion_mnist,0,0.3,0.3,175,251,0,0,0,1,0,pca,raw,8.515201397343581,11.236081580600949
boundary_duplicate_fashion_mnist,0,0.3,0.3,176,252,0,0,0,1,0,pca,raw,8.216097181281292,9.824098903266675
boundary_duplicate_fashion_mnist,0,0.3,0.3,177,254,0,1,1,1,0,pca,raw,-23.136479871568337,-4.469938678047491
boundary_duplicate_fashion_mnist,0,0.3,0.3,178,256,1,0,1,1,0,pca,raw,-9.897100750339295,-1.8548093846300395
boundary_duplicate_fashion_mnist,0,0.3,0.3,179,257,1,0,1,1,0,pca,raw,-1.892241598716939,9.904251171398947
boundary_duplicate_fashion_mnist,0,0.3,0.3,180,258,0,0,0,1,0,pca,raw,-20.327635543551626,0.034463938905170965
boundary_duplicate_fashion_mnist,0,0.3,0.3,181,259,1,0,1,0,1,pca,raw,6.74152240245351,-8.670912988430965
boundary_duplicate_fashion_mnist,0,0.3,0.3,182,260,0,0,0,1,0,pca,raw,4.8558079445376086,10.232184658264643
boundary_duplicate_fashion_mnist,0,0.3,0.3,183,263,0,0,0,1,0,pca,raw,-7.069126015011509,4.801965649176343
boundary_duplicate_fashion_mnist,0,0.3,0.3,184,265,0,0,0,1,0,pca,raw,-14.572360773350155,-6.5746534655435465
boundary_duplicate_fashion_mnist,0,0.3,0.3,185,266,1,1,0,0,1,pca,raw,21.158791774855118,-11.743909571689287
boundary_duplicate_fashion_mnist,0,0.3,0.3,186,268,0,0,0,1,0,pca,raw,-2.198702465855118,4.695037985230435
boundary_duplicate_fashion_mnist,0,0.3,0.3,187,271,1,1,0,1,0,pca,raw,10.454359027788296,13.929115531648007
boundary_duplicate_fashion_mnist,0,0.3,0.3,188,272,0,0,0,1,0,pca,raw,-14.368264413967712,1.5014243196489476
boundary_duplicate_fashion_mnist,0,0.3,0.3,189,275,0,1,1,0,1,pca,raw,7.967653752243325,-12.070007352397306
boundary_duplicate_fashion_mnist,0,0.3,0.3,190,277,1,1,0,0,1,pca,raw,1.3612086873204494,-9.875134408031192
boundary_duplicate_fashion_mnist,0,0.3,0.3,191,279,1,0,1,1,0,pca,raw,1.2307128573376958,5.717723197552791
boundary_duplicate_fashion_mnist,0,0.3,0.3,192,280,1,1,0,1,0,pca,raw,0.09131812710425691,6.914864655742163
boundary_duplicate_fashion_mnist,0,0.3,0.3,193,281,1,1,0,1,0,pca,raw,5.615557498528063,-7.95811171185023
boundary_duplicate_fashion_mnist,0,0.3,0.3,194,282,0,0,0,1,0,pca,raw,-16.38954741544181,2.0847417995088593
boundary_duplicate_fashion_mnist,0,0.3,0.3,195,283,0,0,0,1,0,pca,raw,-4.354581760498695,7.138675084459232
boundary_duplicate_fashion_mnist,0,0.3,0.3,196,285,1,1,0,1,0,pca,raw,16.33324545790447,-11.651088045088407
boundary_duplicate_fashion_mnist,0,0.3,0.3,197,287,1,1,0,1,0,pca,raw,18.555007640603144,-5.662310269274515
boundary_duplicate_fashion_mnist,0,0.3,0.3,198,288,1,1,0,1,0,pca,raw,-8.19487301612462,0.436813775023446
boundary_duplicate_fashion_mnist,0,0.3,0.3,199,289,1,1,0,1,0,pca,raw,-10.295756913446994,-5.229190211259352
boundary_duplicate_fashion_mnist,0,0.3,0.3,200,291,1,0,1,1,0,pca,raw,14.336484446928859,9.56889089933749
boundary_duplicate_fashion_mnist,0,0.3,0.3,201,294,1,0,1,1,0,pca,raw,-17.253030583581424,1.9621890639992492
boundary_duplicate_fashion_mnist,0,0.3,0.3,202,295,1,1,0,1,0,pca,raw,-16.343036421171817,-2.813330699857435
boundary_duplicate_fashion_mnist,0,0.3,0.3,203,297,0,0,0,1,0,pca,raw,3.7765663275634958,9.655402326361973
boundary_duplicate_fashion_mnist,0,0.3,0.3,204,298,0,0,0,1,0,pca,raw,15.526258565979965,8.016184056839135
boundary_duplicate_fashion_mnist,0,0.3,0.3,205,299,0,0,0,1,0,pca,raw,6.737241182711907,-14.441214834595693
boundary_duplicate_fashion_mnist,0,0.3,0.3,206,302,1,1,0,1,0,pca,raw,-5.3717725670865395,0.19877083631771045
boundary_duplicate_fashion_mnist,0,0.3,0.3,207,304,1,1,0,0,1,pca,raw,-6.292561169789236,-9.315779763524583
boundary_duplicate_fashion_mnist,0,0.3,0.3,208,305,0,0,0,1,0,pca,raw,-18.443414221289437,1.6454967838580026
boundary_duplicate_fashion_mnist,0,0.3,0.3,209,308,1,1,0,1,0,pca,raw,-7.544845540889686,3.540555193310598
boundary_duplicate_fashion_mnist,0,0.3,0.3,210,309,0,1,1,1,0,pca,raw,-6.701973547671691,-0.2893489032250022
boundary_duplicate_fashion_mnist,0,0.3,0.3,211,310,1,1,0,1,0,pca,raw,-25.05747006335761,-4.679445335484287
boundary_duplicate_fashion_mnist,0,0.3,0.3,212,312,0,0,0,1,0,pca,raw,9.276707189784014,15.165615513331392
boundary_duplicate_fashion_mnist,0,0.3,0.3,213,313,0,0,0,1,0,pca,raw,-1.0097121129690825,7.821388734530123
boundary_duplicate_fashion_mnist,0,0.3,0.3,214,315,1,0,1,1,0,pca,raw,-14.588274563982903,2.1044881952412653
